================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee118_16_1600.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee118_16_1600.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               186 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
  17    0   17  6   0  0 0.015 01.1  0.00490   +0.98091   +0.98907     +0.831881 
  18    0   18  6   0  0 0.015 01.1  0.00481   +0.96291   +0.96023     -0.278323 
  19    0   19  6   0  0 0.015 01.1  0.00476   +0.95194   +0.94768     -0.447507 
  20    0   20  6   0  0 0.015 01.1  0.00466   +0.93295   +0.94383     +1.166193 
  21    0   21  6   0  0 0.015 01.1  0.00464   +0.92802   +0.91550     -1.349109 
  22    0   22  6   0  0 0.015 01.1  0.00470   +0.94091   +0.94047     -0.046763 
  23    0   23  6   0  0 0.015 01.1  0.00496   +0.99094   +1.00016     +0.930430 
  24    0   24  6   0  0 0.015 01.1  0.00496   +0.99200   +0.99035     -0.166331 
  25    0   25  6   0  0 0.015 01.1  0.00525   +1.05000   +1.05139     +0.132381 
  26    0   26  6   0  0 0.015 01.1  0.00507   +1.01500   +1.01401     -0.097537 
  27    0   27  6   0  0 0.015 01.1  0.00484   +0.96800   +0.95709     -1.127066 
  28    0   28  6   0  0 0.015 01.1  0.00480   +0.95936   +0.95216     -0.750500 
  29    0   29  6   0  0 0.015 01.1  0.00481   +0.96193   +0.96036     -0.163214 
  30    0   30  6   0  0 0.015 01.1  0.00477   +0.95445   +0.94553     -0.934570 
  31    0   31  6   0  0 0.015 01.1  0.00483   +0.96700   +0.97125     +0.439504 
  32    0   32  6   0  0 0.015 01.1  0.00481   +0.96300   +0.95528     -0.801661 
  33    0   33  6   0  0 0.015 01.1  0.00474   +0.94818   +0.93789     -1.085237 
  34    0   34  6   0  0 0.015 01.1  0.00482   +0.96471   +0.95173     -1.345482 
  35    0   35  6   0  0 0.015 01.1  0.00480   +0.96080   +0.96865     +0.817027 
  36    0   36  6   0  0 0.015 01.1  0.00481   +0.96109   +0.96706     +0.621170 
  37    0   37  6   0  0 0.015 01.1  0.00485   +0.96993   +0.97336     +0.353634 
  38    0   38  6   0  0 0.015 01.1  0.00464   +0.92816   +0.92938     +0.131443 
  39    0   39  6   0  0 0.015 01.1  0.00480   +0.96079   +0.94731     -1.403012 
  40    0   40  6   0  0 0.015 01.1  0.00485   +0.97000   +0.97208     +0.214433 
  41    0   41  6   0  0 0.015 01.1  0.00482   +0.96368   +0.97697     +1.379088 
  42    0   42  6   0  0 0.015 01.1  0.00492   +0.98500   +0.99474     +0.988832 
  43    0   43  6   0  0 0.015 01.1  0.00462   +0.92444   +0.92145     -0.323439 
  44    0   44  6   0  0 0.015 01.1  0.00463   +0.92637   +0.93502     +0.933752 
  45    0   45  6   0  0 0.015 01.1  0.00472   +0.94439   +0.95603     +1.232542 
  46    0   46  6   0  0 0.015 01.1  0.00502   +1.00500   +1.01436     +0.931343 
  47    0   47  6   0  0 0.015 01.1  0.00506   +1.01256   +1.00716     -0.533302 
  48    0   48  6   0  0 0.015 01.1  0.00507   +1.01469   +1.01949     +0.473051 
  49    0   49  6   0  0 0.015 01.1  0.00511   +1.02279   +1.01082     -1.170328 
  50    0   50  6   0  0 0.015 01.1  0.00498   +0.99589   +1.00567     +0.982036 
  51    0   51  6   0  0 0.015 01.1  0.00479   +0.95709   +0.95916     +0.216281 
  52    0   52  6   0  0 0.015 01.1  0.00473   +0.94561   +0.93917     -0.681042 
  53    0   53  6   0  0 0.015 01.1  0.00469   +0.93763   +0.92624     -1.214765 
  54    0   54  6   0  0 0.015 01.1  0.00477   +0.95500   +0.94712     -0.825131 
  55    0   55  6   0  0 0.015 01.1  0.00476   +0.95200   +0.94166     -1.086134 
  56    0   56  6   0  0 0.015 01.1  0.00477   +0.95358   +0.94465     -0.936471 
  57    0   57  6   0  0 0.015 01.1  0.00483   +0.96628   +0.95622     -1.041106 
  58    0   58  6   0  0 0.015 01.1  0.00476   +0.95227   +0.94593     -0.665778 
  59    0   59  6   0  0 0.015 01.1  0.00492   +0.98500   +0.99006     +0.513706 
  60    0   60  6   0  0 0.015 01.1  0.00496   +0.99193   +0.98023     -1.179519 
  61    0   61  6   0  0 0.015 01.1  0.00498   +0.99500   +0.99481     -0.019095 
  62    0   62  6   0  0 0.015 01.1  0.00499   +0.99800   +0.98491     -1.311623 
  63    0   63  6   0  0 0.015 01.1  0.00484   +0.96795   +0.96894     +0.102278 
  64    0   64  6   0  0 0.015 01.1  0.00492   +0.98494   +0.98640     +0.148232 
  65    0   65  6   0  0 0.015 01.1  0.00502   +1.00500   +1.01512     +1.006965 
  66    0   66  6   0  0 0.015 01.1  0.00525   +1.05000   +1.04865     -0.128571 
  67    0   67  6   0  0 0.015 01.1  0.00509   +1.01825   +1.02298     +0.464522 
  68    0   68  6   0  0 0.015 01.1  0.00502   +1.00290   +1.01720     +1.425865 
  69    0   69  6   0  0 0.015 01.1  0.00517   +1.03500   +1.04189     +0.665700 
  70    0   70  6   0  0 0.015 01.1  0.00490   +0.98047   +0.98479     +0.440605 
  71    0   71  6   0  0 0.015 01.1  0.00492   +0.98494   +0.97146     -1.368611 
  72    0   72  6   0  0 0.015 01.1  0.00490   +0.98000   +0.98286     +0.291837 
  73    0   73  6   0  0 0.015 01.1  0.00496   +0.99100   +0.99075     -0.025227 
  74    0   74  6   0  0 0.015 01.1  0.00474   +0.94831   +0.93927     -0.953275 
  75    0   75  6   0  0 0.015 01.1  0.00478   +0.95558   +0.96687     +1.181481 
  76    0   76  6   0  0 0.015 01.1  0.00464   +0.92854   +0.91888     -1.040343 
  77    0   77  6   0  0 0.015 01.1  0.00498   +0.99628   +0.99507     -0.121452 
  78    0   78  6   0  0 0.015 01.1  0.00496   +0.99193   +1.00535     +1.352918 
  79    0   79  6   0  0 0.015 01.1  0.00499   +0.99747   +1.00025     +0.278705 
  80    0   80  6   0  0 0.015 01.1  0.00518   +1.03617   +1.02847     -0.743121 
  81    0   81  6   0  0 0.015 01.1  0.00498   +0.99541   +1.00348     +0.810721 
  82    0   82  6   0  0 0.015 01.1  0.00475   +0.94962   +0.96138     +1.238390 
  83    0   83  6   0  0 0.015 01.1  0.00470   +0.93955   +0.93679     -0.293758 
  84    0   84  6   0  0 0.015 01.1  0.00469   +0.93759   +0.94973     +1.294809 
  85    0   85  6   0  0 0.015 01.1  0.00475   +0.95018   +0.95510     +0.517797 
  86    0   86  6   0  0 0.015 01.1  0.00465   +0.93037   +0.94237     +1.289809 
  87    0   87  6   0  0 0.015 01.1  0.00507   +1.01500   +1.02200     +0.689655 
  88    0   88  6   0  0 0.015 01.1  0.00486   +0.97205   +0.97473     +0.275706 
  89    0   89  6   0  0 0.015 01.1  0.00502   +1.00500   +0.99326     -1.168159 
  90    0   90  6   0  0 0.015 01.1  0.00492   +0.98500   +0.99344     +0.856853 
  91    0   91  6   0  0 0.015 01.1  0.00490   +0.98000   +0.98333     +0.339796 
  92    0   92  6   0  0 0.015 01.1  0.00494   +0.98830   +0.98393     -0.442173 
  93    0   93  6   0  0 0.015 01.1  0.00485   +0.97031   +0.97390     +0.369985 
  94    0   94  6   0  0 0.015 01.1  0.00482   +0.96450   +0.96376     -0.076724 
  95    0   95  6   0  0 0.015 01.1  0.00473   +0.94514   +0.94871     +0.377722 
  96    0   96  6   0  0 0.015 01.1  0.00478   +0.95609   +0.96014     +0.423600 
  97    0   97  6   0  0 0.015 01.1  0.00494   +0.98790   +0.99939     +1.163073 
  98    0   98  6   0  0 0.015 01.1  0.00501   +1.00150   +0.98871     -1.277084 
  99    0   99  6   0  0 0.015 01.1  0.00505   +1.01000   +1.01450     +0.445545 
 100    0  100  6   0  0 0.015 01.1  0.00508   +1.01579   +1.01941     +0.356373 
 101    0  101  6   0  0 0.015 01.1  0.00493   +0.98617   +0.98411     -0.208889 
 102    0  102  6   0  0 0.015 01.1  0.00493   +0.98638   +0.97771     -0.878972 
 103    0  103  6   0  0 0.015 01.1  0.00505   +1.01000   +1.01424     +0.419802 
 104    0  104  6   0  0 0.015 01.1  0.00485   +0.97100   +0.95806     -1.332647 
 105    0  105  6   0  0 0.015 01.1  0.00483   +0.96500   +0.97132     +0.654922 
 106    0  106  6   0  0 0.015 01.1  0.00480   +0.95935   +0.96483     +0.571220 
 107    0  107  6   0  0 0.015 01.1  0.00476   +0.95200   +0.93948     -1.315126 
 108    0  108  6   0  0 0.015 01.1  0.00481   +0.96110   +0.96471     +0.375611 
 109    0  109  6   0  0 0.015 01.1  0.00480   +0.96067   +0.96882     +0.848366 
 110    0  110  6   0  0 0.015 01.1  0.00484   +0.96789   +0.96645     -0.148777 
 111    0  111  6   0  0 0.015 01.1  0.00490   +0.98000   +0.96995     -1.025510 
 112    0  112  6   0  0 0.015 01.1  0.00487   +0.97500   +0.98740     +1.271795 
 113    0  113  6   0  0 0.015 01.1  0.00496   +0.99300   +1.00646     +1.355488 
 114    0  114  6   0  0 0.015 01.1  0.00479   +0.95848   +0.95521     -0.341165 
 115    0  115  6   0  0 0.015 01.1  0.00479   +0.95827   +0.96893     +1.112421 
 116    0  116  6   0  0 0.015 01.1  0.00502   +1.00500   +1.01220     +0.716418 
 117    0  117  6   0  0 0.015 01.1  0.00480   +0.96019   +0.97347     +1.383060 
 118    0  118  6   0  0 0.015 01.1  0.00467   +0.93446   +0.94384     +1.003788 
 119    0    1  2   0  0 0.020 01.0  0.00605   -0.64800   -0.65159     +0.554012 
 120    0    2  2   0  0 0.020 01.0  0.00343   -0.25400   -0.25389     -0.043307 
 121    0    3  2   0  0 0.020 01.0  0.00503   -0.49500   -0.49058     -0.892929 
 122    0    4  2   0  0 0.020 01.0  0.00397   -0.33600   -0.32947     -1.943452 
 123    0    5  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00430     +0.000000 
 124    0    6  2   0  0 0.020 01.0  0.00613   -0.66000   -0.65253     -1.131818 
 125    0    7  2   0  0 0.020 01.0  0.00334   -0.24100   -0.23852     -1.029046 
 126    0    8  2   0  0 0.020 01.0  0.00360   -0.28000   -0.26989     -3.610714 
 127    0    9  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00438     +0.000000 
 128    0   10  2   0  0 0.020 01.0  0.00240   +0.10000   +0.09561     -4.390000 
 129    0   11  2   0  0 0.020 01.0  0.00766   -0.88900   -0.87739     -1.305962 
 130    0   12  2   0  0 0.020 01.0  0.00305   -0.19700   -0.19644     -0.284264 
 131    0   13  2   0  0 0.020 01.0  0.00461   -0.43200   -0.42087     -2.576389 
 132    0   14  2   0  0 0.020 01.0  0.00292   -0.17800   -0.17827     +0.151685 
 133    0   15  2   0  0 0.020 01.0  0.00935   -1.14300   -1.11625     -2.340332 
 134    0   16  2   0  0 0.020 01.0  0.00385   -0.31800   -0.32432     +1.987421 
 135    0   17  2   0  0 0.020 01.0  0.00267   -0.14000   -0.13655     -2.464286 
 136    0   18  2   0  0 0.020 01.0  0.00681   -0.76200   -0.75737     -0.607612 
 137    0   19  2   0  0 0.020 01.0  0.00554   -0.57100   -0.57052     -0.084063 
 138    0   20  2   0  0 0.020 01.0  0.00326   -0.22900   -0.22567     -1.454148 
 139    0   21  2   0  0 0.020 01.0  0.00292   -0.17800   -0.17064     -4.134831 
 140    0   22  2   0  0 0.020 01.0  0.00258   -0.12700   -0.13218     +4.078740 
 141    0   23  2   0  0 0.020 01.0  0.00233   -0.08900   -0.09273     +4.191011 
 142    0   24  2   0  0 0.020 01.0  0.00260   -0.13000   -0.12557     -3.407692 
 143    0   25  2   0  0 0.020 01.0  0.02173   +3.00000   +2.97015     -0.995000 
 144    0   26  2   0  0 0.020 01.0  0.04507   +6.50000   +6.55939     +0.913692 
 145    0   27  2   0  0 0.020 01.0  0.00758   -0.87700   -0.87327     -0.425314 
 146    0   28  2   0  0 0.020 01.0  0.00317   -0.21600   -0.20850     -3.472222 
 147    0   29  2   0  0 0.020 01.0  0.00377   -0.30500   -0.30244     -0.839344 
 148    0   30  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00347     +0.000000 
 149    0   31  2   0  0 0.020 01.0  0.00309   +0.20400   +0.20891     +2.406863 
 150    0   32  2   0  0 0.020 01.0  0.00673   -0.74900   -0.75748     +1.132176 
 151    0   33  2   0  0 0.020 01.0  0.00368   -0.29200   -0.28608     -2.027397 
 152    0   34  2   0  0 0.020 01.0  0.00673   -0.74900   -0.76106     +1.610147 
 153    0   35  2   0  0 0.020 01.0  0.00453   -0.41900   -0.40903     -2.379475 
 154    0   36  2   0  0 0.020 01.0  0.00436   -0.39400   -0.39132     -0.680203 
 155    0   37  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00070     +0.000000 
 156    0   38  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00162     +0.000000 
 157    0   39  2   0  0 0.020 01.0  0.00402   -0.34300   -0.35377     +3.139942 
 158    0   40  2   0  0 0.020 01.0  0.00649   -0.71400   -0.72107     +0.990196 
 159    0   41  2   0  0 0.020 01.0  0.00487   -0.47000   -0.47574     +1.221277 
 160    0   42  2   0  0 0.020 01.0  0.00880   -1.06000   -1.04565     -1.353774 
 161    0   43  2   0  0 0.020 01.0  0.00326   -0.22900   -0.21983     -4.004367 
 162    0   44  2   0  0 0.020 01.0  0.00309   -0.20300   -0.21040     +3.645320 
 163    0   45  2   0  0 0.020 01.0  0.00622   -0.67300   -0.65606     -2.517088 
 164    0   46  2   0  0 0.020 01.0  0.02603   +3.64400   +3.70305     +1.620472 
 165    0   47  2   0  0 0.020 01.0  0.00461   -0.43200   -0.43029     -0.395833 
 166    0   48  2   0  0 0.020 01.0  0.00343   -0.25400   -0.26127     +2.862205 
 167    0   49  2   0  0 0.020 01.0  0.00903   +1.09500   +1.10710     +1.105023 
 168    0   50  2   0  0 0.020 01.0  0.00317   -0.21600   -0.22370     +3.564815 
 169    0   51  2   0  0 0.020 01.0  0.00317   -0.21600   -0.21554     -0.212963 
 170    0   52  2   0  0 0.020 01.0  0.00326   -0.22900   -0.23842     +4.113537 
 171    0   53  2   0  0 0.020 01.0  0.00368   -0.29200   -0.30034     +2.856164 
 172    0   54  2   0  0 0.020 01.0  0.00810   -0.95500   -0.97452     +2.043979 
 173    0   55  2   0  0 0.020 01.0  0.00707   -0.80000   -0.81507     +1.883750 
 174    0   56  2   0  0 0.020 01.0  0.00885   -1.06700   -1.07643     +0.883786 
 175    0   57  2   0  0 0.020 01.0  0.00275   -0.15200   -0.14703     -3.269737 
 176    0   58  2   0  0 0.020 01.0  0.00275   -0.15200   -0.14419     -5.138158 
 177    0   59  2   0  0 0.020 01.0  0.01985   -2.71800   -2.73380     +0.581310 
 178    0   60  2   0  0 0.020 01.0  0.00834   -0.99100   -0.97043     -2.075681 
 179    0   61  2   0  0 0.020 01.0  0.04272   +6.14800   +6.18407     +0.586695 
 180    0   62  2   0  0 0.020 01.0  0.00825   -0.97800   -0.99850     +2.096115 
 181    0   63  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00024     +0.000000 
 182    0   64  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00387     +0.000000 
 183    0   65  2   0  0 0.020 01.0  0.02173   +3.00000   +2.94107     -1.964333 
 184    0   66  2   0  0 0.020 01.0  0.03510   +5.00500   +4.94647     -1.169431 
 185    0   67  2   0  0 0.020 01.0  0.00411   -0.35600   -0.36303     +1.974719 
 186    0   68  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00074     +0.000000 
 187    0   69  2   0  0 0.020 01.0  0.02545   +3.55786   +3.54747     -0.292029 
 188    0   70  2   0  0 0.020 01.0  0.00732   -0.83800   -0.85034     +1.472554 
 189    0   71  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00015     +0.000000 
 190    0   72  2   0  0 0.020 01.0  0.00253   -0.12000   -0.12331     +2.758333 
 191    0   73  2   0  0 0.020 01.0  0.00213   -0.06000   -0.06026     +0.433333 
 192    0   74  2   0  0 0.020 01.0  0.00749   -0.86400   -0.85572     -0.958333 
 193    0   75  2   0  0 0.020 01.0  0.00571   -0.59700   -0.60735     +1.733668 
 194    0   76  2   0  0 0.020 01.0  0.00749   -0.86400   -0.87932     +1.773148 
 195    0   77  2   0  0 0.020 01.0  0.00690   -0.77500   -0.75947     -2.003871 
 196    0   78  2   0  0 0.020 01.0  0.00775   -0.90200   -0.89514     -0.760532 
 197    0   79  2   0  0 0.020 01.0  0.00503   -0.49500   -0.49266     -0.472727 
 198    0   80  2   0  0 0.020 01.0  0.00539   +0.54900   +0.55142     +0.440801 
 199    0   81  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00127     +0.000000 
 200    0   82  2   0  0 0.020 01.0  0.00631   -0.68600   -0.67601     -1.456268 
 201    0   83  2   0  0 0.020 01.0  0.00343   -0.25400   -0.26314     +3.598425 
 202    0   84  2   0  0 0.020 01.0  0.00267   -0.14000   -0.14188     +1.342857 
 203    0   85  2   0  0 0.020 01.0  0.00377   -0.30500   -0.30325     -0.573770 
 204    0   86  2   0  0 0.020 01.0  0.00351   -0.26700   -0.26294     -1.520599 
 205    0   87  2   0  0 0.020 01.0  0.01507   +2.00000   +2.00619     +0.309500 
 206    0   88  2   0  0 0.020 01.0  0.00580   -0.61000   -0.61308     +0.504918 
 207    0   89  2   0  0 0.020 01.0  0.03173   +4.50000   +4.45970     -0.895556 
 208    0   90  2   0  0 0.020 01.0  0.01401   -1.84100   -1.82257     -1.001086 
 209    0   91  2   0  0 0.020 01.0  0.00240   -0.10000   -0.09584     -4.160000 
 210    0   92  2   0  0 0.020 01.0  0.00723   -0.82500   -0.80856     -1.992727 
 211    0   93  2   0  0 0.020 01.0  0.00275   -0.15200   -0.14922     -1.828947 
 212    0   94  2   0  0 0.020 01.0  0.00427   -0.38100   -0.38575     +1.246719 
 213    0   95  2   0  0 0.020 01.0  0.00529   -0.53300   -0.53718     +0.784240 
 214    0   96  2   0  0 0.020 01.0  0.00495   -0.48300   -0.48443     +0.296066 
 215    0   97  2   0  0 0.020 01.0  0.00301   -0.19100   -0.18351     -3.921466 
 216    0   98  2   0  0 0.020 01.0  0.00461   -0.43200   -0.42682     -1.199074 
 217    0   99  2   0  0 0.020 01.0  0.00453   -0.42000   -0.41211     -1.878571 
 218    0  100  2   0  0 0.020 01.0  0.03127   +4.43000   +4.46119     +0.704063 
 219    0  101  2   0  0 0.020 01.0  0.00359   -0.27900   -0.28855     +3.422939 
 220    0  102  2   0  0 0.020 01.0  0.00215   -0.06300   -0.06863     +8.936508 
 221    0  103  2   0  0 0.020 01.0  0.02112   +2.90800   +2.87075     -1.280949 
 222    0  104  2   0  0 0.020 01.0  0.00495   -0.48300   -0.48247     -0.109731 
 223    0  105  2   0  0 0.020 01.0  0.00436   -0.39400   -0.40476     +2.730964 
 224    0  106  2   0  0 0.020 01.0  0.00537   -0.54600   -0.54315     -0.521978 
 225    0  107  2   0  0 0.020 01.0  0.00557   -0.57600   -0.57092     -0.881944 
 226    0  108  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02659     +6.360000 
 227    0  109  2   0  0 0.020 01.0  0.00241   -0.10200   -0.09959     -2.362745 
 228    0  110  2   0  0 0.020 01.0  0.00503   -0.49500   -0.49719     +0.442424 
 229    0  111  2   0  0 0.020 01.0  0.01840   +2.50000   +2.53810     +1.524000 
 230    0  112  2   0  0 0.020 01.0  0.00672   -0.74800   -0.76754     +2.612299 
 231    0  113  2   0  0 0.020 01.0  0.00213   -0.06000   -0.05680     -5.333333 
 232    0  114  2   0  0 0.020 01.0  0.00241   -0.10200   -0.09737     -4.539216 
 233    0  115  2   0  0 0.020 01.0  0.00359   -0.27900   -0.28737     +3.000000 
 234    0  116  2   0  0 0.020 01.0  0.01400   -1.84000   -1.80135     -2.100543 
 235    0  117  2   0  0 0.020 01.0  0.00343   -0.25400   -0.25566     +0.653543 
 236    0  118  2   0  0 0.020 01.0  0.00453   -0.41900   -0.41801     -0.236277 
 237    0    1  5   0  0 0.020 01.0  0.00302   -0.19300   -0.19360     +0.310881 
 238    0    2  5   0  0 0.020 01.0  0.00249   -0.11400   -0.11729     +2.885965 
 239    0    3  5   0  0 0.020 01.0  0.00258   -0.12700   -0.12321     -2.984252 
 240    0    4  5   0  0 0.020 01.0  0.00199   -0.03926   -0.04469    +13.830871 
 241    0    5  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00018     +0.000000 
 242    0    6  5   0  0 0.020 01.0  0.00271   +0.14665   +0.14119     -3.723150 
 243    0    7  5   0  0 0.020 01.0  0.00190   -0.02500   -0.02134    -14.640000 
 244    0    8  5   0  0 0.020 01.0  0.00861   +1.03101   +1.04477     +1.334614 
 245    0    9  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00360     +0.000000 
 246    0   10  5   0  0 0.020 01.0  0.00668   -0.74215   -0.72813     -1.889106 
 247    0   11  5   0  0 0.020 01.0  0.00368   -0.29200   -0.29660     +1.575342 
 248    0   12  5   0  0 0.020 01.0  0.00889   +1.07300   +1.08489     +1.108108 
 249    0   13  5   0  0 0.020 01.0  0.00309   -0.20300   -0.20293     -0.034483 
 250    0   14  5   0  0 0.020 01.0  0.00182   -0.01300   -0.01036    -20.307692 
 251    0   15  5   0  0 0.020 01.0  0.00227   -0.08100   -0.08511     +5.074074 
 252    0   16  5   0  0 0.020 01.0  0.00258   -0.12700   -0.12219     -3.787402 
 253    0   17  5   0  0 0.020 01.0  0.00199   -0.03800   -0.03385    -10.921053 
 254    0   18  5   0  0 0.020 01.0  0.00219   +0.06800   +0.06349     -6.632353 
 255    0   19  5   0  0 0.020 01.0  0.00225   -0.07800   -0.07536     -3.384615 
 256    0   20  5   0  0 0.020 01.0  0.00199   -0.03800   -0.03653     -3.868421 
 257    0   21  5   0  0 0.020 01.0  0.00241   -0.10200   -0.10923     +7.088235 
 258    0   22  5   0  0 0.020 01.0  0.00215   -0.06300   -0.06306     +0.095238 
 259    0   23  5   0  0 0.020 01.0  0.00199   -0.03800   -0.03902     +2.684211 
 260    0   24  5   0  0 0.020 01.0  0.00174   +0.00065   -0.00399   -713.846154 
 261    0   25  5   0  0 0.020 01.0  0.00613   +0.66022   +0.66274     +0.381691 
 262    0   26  5   0  0 0.020 01.0  0.00924   +1.12661   +1.14696     +1.806304 
 263    0   27  5   0  0 0.020 01.0  0.00282   +0.16338   +0.17109     +4.719060 
 264    0   28  5   0  0 0.020 01.0  0.00233   -0.08900   -0.08866     -0.382022 
 265    0   29  5   0  0 0.020 01.0  0.00207   -0.05100   -0.04750     -6.862745 
 266    0   30  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00481     +0.000000 
 267    0   31  5   0  0 0.020 01.0  0.00200   +0.03949   +0.03515    -10.990124 
 268    0   32  5   0  0 0.020 01.0  0.00267   -0.14095   -0.14851     +5.363604 
 269    0   33  5   0  0 0.020 01.0  0.00249   -0.11400   -0.10932     -4.105263 
 270    0   34  5   0  0 0.020 01.0  0.00233   -0.09000   -0.09245     +2.722222 
 271    0   35  5   0  0 0.020 01.0  0.00249   -0.11400   -0.10787     -5.377193 
 272    0   36  5   0  0 0.020 01.0  0.00189   +0.02400   +0.02882    +20.083333 
 273    0   37  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00460     +0.000000 
 274    0   38  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00048     +0.000000 
 275    0   39  5   0  0 0.020 01.0  0.00267   -0.14000   -0.14491     +3.507143 
 276    0   40  5   0  0 0.020 01.0  0.00435   +0.39189   +0.38246     -2.406287 
 277    0   41  5   0  0 0.020 01.0  0.00258   -0.12700   -0.12730     +0.236220 
