================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee57_2_0200.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee57_2_0200.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 57 Bus Test Case
Número de barras:              57 
Número de ramos:               80 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
  32    0   32  6   0  0 0.015 01.1  0.00553   +1.10553   +1.11514     +0.869266 
  33    0   33  6   0  0 0.015 01.1  0.00553   +1.10525   +1.09207     -1.192490 
  34    0   34  6   0  0 0.015 01.1  0.00540   +1.07992   +1.08860     +0.803763 
  35    0   35  6   0  0 0.015 01.1  0.00540   +1.07954   +1.08479     +0.486318 
  36    0   36  6   0  0 0.015 01.1  0.00540   +1.07960   +1.08845     +0.819748 
  37    0   37  6   0  0 0.015 01.1  0.00541   +1.08093   +1.09494     +1.296106 
  38    0   38  6   0  0 0.015 01.1  0.00543   +1.08633   +1.07580     -0.969319 
  39    0   39  6   0  0 0.015 01.1  0.00540   +1.08031   +1.06477     -1.438476 
  40    0   40  6   0  0 0.015 01.1  0.00539   +1.07784   +1.08863     +1.001076 
  41    0   41  6   0  0 0.015 01.1  0.00533   +1.06593   +1.06507     -0.080681 
  42    0   42  6   0  0 0.015 01.1  0.00534   +1.06712   +1.05460     -1.173251 
  43    0   43  6   0  0 0.015 01.1  0.00527   +1.05355   +1.04056     -1.232974 
  44    0   44  6   0  0 0.015 01.1  0.00539   +1.07845   +1.06600     -1.154435 
  45    0   45  6   0  0 0.015 01.1  0.00531   +1.06275   +1.05216     -0.996471 
  46    0   46  6   0  0 0.015 01.1  0.00553   +1.10503   +1.12069     +1.417156 
  47    0   47  6   0  0 0.015 01.1  0.00548   +1.09538   +1.08835     -0.641786 
  48    0   48  6   0  0 0.015 01.1  0.00547   +1.09320   +1.09645     +0.297292 
  49    0   49  6   0  0 0.015 01.1  0.00549   +1.09835   +1.10996     +1.057040 
  50    0   50  6   0  0 0.015 01.1  0.00546   +1.09218   +1.08382     -0.765442 
  51    0   51  6   0  0 0.015 01.1  0.00544   +1.08880   +1.09622     +0.681484 
  52    0   52  6   0  0 0.015 01.1  0.00530   +1.05976   +1.05661     -0.297237 
  53    0   53  6   0  0 0.015 01.1  0.00532   +1.06327   +1.05723     -0.568059 
  54    0   54  6   0  0 0.015 01.1  0.00532   +1.06377   +1.06868     +0.461566 
  55    0   55  6   0  0 0.015 01.1  0.00533   +1.06588   +1.06242     -0.324614 
  56    0   56  6   0  0 0.015 01.1  0.00536   +1.07236   +1.06012     -1.141408 
  57    0   57  6   0  0 0.015 01.1  0.00537   +1.07417   +1.08959     +1.435527 
  58    0    1  2   0  0 0.020 01.0  0.02912   -4.10812   -4.10493     -0.077651 
  59    0    2  2   0  0 0.020 01.0  0.00176   -0.00400   -0.00392     -2.000000 
  60    0    3  2   0  0 0.020 01.0  0.00438   +0.39700   +0.39240     -1.158690 
  61    0    4  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00315     +0.000000 
  62    0    5  2   0  0 0.020 01.0  0.00185   -0.01800   -0.01396    -22.444444 
  63    0    6  2   0  0 0.020 01.0  0.00243   -0.10500   -0.10839     +3.228571 
  64    0    7  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00040     +0.000000 
  65    0    8  2   0  0 0.020 01.0  0.03033   +4.29000   +4.29937     +0.218415 
  66    0    9  2   0  0 0.020 01.0  0.00230   -0.08500   -0.07861     -7.517647 
  67    0   10  2   0  0 0.020 01.0  0.00253   -0.11900   -0.12249     +2.932773 
  68    0   11  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00244     +0.000000 
  69    0   12  2   0  0 0.020 01.0  0.00728   +0.83200   +0.82370     -0.997596 
  70    0   13  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02434     -2.640000 
  71    0   14  2   0  0 0.020 01.0  0.00183   -0.01500   -0.01634     +8.933333 
  72    0   15  2   0  0 0.020 01.0  0.00194   -0.03099   -0.03395     +9.551468 
  73    0   16  2   0  0 0.020 01.0  0.00213   -0.06000   -0.05774     -3.766667 
  74    0   17  2   0  0 0.020 01.0  0.00213   -0.05900   -0.06205     +5.169492 
  75    0   18  2   0  0 0.020 01.0  0.00199   -0.03800   -0.03250    -14.473684 
  76    0   19  2   0  0 0.020 01.0  0.00177   -0.00500   -0.00503     +0.600000 
  77    0   20  2   0  0 0.020 01.0  0.00175   -0.00300   -0.00376    +25.333333 
  78    0   21  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00070     +0.000000 
  79    0   22  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00118     +0.000000 
  80    0   23  2   0  0 0.020 01.0  0.00179   -0.00900   -0.00570    -36.666667 
  81    0   24  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00396     +0.000000 
  82    0   25  2   0  0 0.020 01.0  0.00179   -0.00900   -0.01266    +40.666667 
  83    0   26  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00427     +0.000000 
  84    0   27  2   0  0 0.020 01.0  0.00182   -0.01300   -0.01504    +15.692308 
  85    0   28  2   0  0 0.020 01.0  0.00177   -0.00600   -0.00486    -19.000000 
  86    0   29  2   0  0 0.020 01.0  0.00189   -0.02400   -0.02538     +5.750000 
  87    0   30  2   0  0 0.020 01.0  0.00177   -0.00500   -0.00049    -90.200000 
  88    0   31  2   0  0 0.020 01.0  0.00179   -0.00800   -0.01275    +59.375000 
  89    0   32  2   0  0 0.020 01.0  0.00175   -0.00200   +0.00318   -259.000000 
  90    0   33  2   0  0 0.020 01.0  0.00177   -0.00500   -0.00323    -35.400000 
  91    0   34  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00122     +0.000000 
  92    0   35  2   0  0 0.020 01.0  0.00179   -0.00800   -0.01177    +47.125000 
  93    0   36  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00490     +0.000000 
  94    0   37  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00075     +0.000000 
  95    0   38  2   0  0 0.020 01.0  0.00187   -0.02000   -0.02526    +26.300000 
  96    0   39  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00220     +0.000000 
  97    0   40  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00297     +0.000000 
  98    0   41  2   0  0 0.020 01.0  0.00179   -0.00900   -0.01163    +29.222222 
  99    0   42  2   0  0 0.020 01.0  0.00180   -0.01000   -0.00505    -49.500000 
 100    0   43  2   0  0 0.020 01.0  0.00175   -0.00300   -0.00635   +111.666667 
 101    0   44  2   0  0 0.020 01.0  0.00185   -0.01700   -0.01369    -19.470588 
 102    0   45  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00478     +0.000000 
 103    0   46  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00198     +0.000000 
 104    0   47  2   0  0 0.020 01.0  0.00201   -0.04200   -0.03636    -13.428571 
 105    0   48  2   0  0 0.020 01.0  0.00173   +0.00000   -0.00242     +0.000000 
 106    0   49  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02931    +17.240000 
 107    0   50  2   0  0 0.020 01.0  0.00193   -0.02900   -0.02776     -4.275862 
 108    0   51  2   0  0 0.020 01.0  0.00190   -0.02500   -0.02334     -6.640000 
 109    0   52  2   0  0 0.020 01.0  0.00178   -0.00700   -0.00300    -57.142857 
 110    0   53  2   0  0 0.020 01.0  0.00192   -0.02800   -0.02342    -16.357143 
 111    0   54  2   0  0 0.020 01.0  0.00177   -0.00600   -0.01075    +79.166667 
 112    0   55  2   0  0 0.020 01.0  0.00180   -0.01000   -0.00720    -28.000000 
 113    0   56  2   0  0 0.020 01.0  0.00181   -0.01100   -0.00711    -35.363636 
 114    0   57  2   0  0 0.020 01.0  0.00179   -0.00900   -0.00920     +2.222222 
 115    0    1  5   0  0 0.020 01.0  0.01572   +2.09809   +2.05801     -1.910309 
 116    0    2  5   0  0 0.020 01.0  0.00369   -0.29300   -0.30205     +3.088737 
 117    0    3  5   0  0 0.020 01.0  0.00259   -0.12899   -0.13365     +3.612683 
 118    0    4  5   0  0 0.020 01.0  0.00173   -0.00000   +0.00289     +0.000000 
 119    0    5  5   0  0 0.020 01.0  0.00177   -0.00600   -0.00699    +16.500000 
 120    0    6  5   0  0 0.020 01.0  0.00229   -0.08299   -0.07850     -5.410290 
 121    0    7  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00366     +0.000000 
 122    0    8  5   0  0 0.020 01.0  0.00663   -0.73471   -0.72544     -1.261722 
 123    0    9  5   0  0 0.020 01.0  0.00205   -0.04798   -0.05230     +9.003752 
 124    0   10  5   0  0 0.020 01.0  0.00205   -0.04800   -0.04383     -8.687500 
 125    0   11  5   0  0 0.020 01.0  0.00173   -0.00000   +0.00047     +0.000000 
 126    0   12  5   0  0 0.020 01.0  0.00210   -0.05473   -0.04893    -10.597479 
 127    0   13  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00747   +149.000000 
 128    0   14  5   0  0 0.020 01.0  0.00178   -0.00700   -0.00237    -66.142857 
 129    0   15  5   0  0 0.020 01.0  0.00178   -0.00700   -0.00850    +21.428571 
 130    0   16  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00857   +114.250000 
 131    0   17  5   0  0 0.020 01.0  0.00181   -0.01100   -0.00595    -45.909091 
 132    0   18  5   0  0 0.020 01.0  0.00183   -0.01400   -0.01236    -11.714286 
 133    0   19  5   0  0 0.020 01.0  0.00174   -0.00100   -0.00183    +83.000000 
 134    0   20  5   0  0 0.020 01.0  0.00174   -0.00100   +0.00001   -101.000000 
 135    0   21  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00159     +0.000000 
 136    0   22  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00294     +0.000000 
 137    0   23  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00786   +162.000000 
 138    0   24  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00360     +0.000000 
 139    0   25  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00534    +33.500000 
 140    0   26  5   0  0 0.020 01.0  0.00173   -0.00000   +0.00392     +0.000000 
 141    0   27  5   0  0 0.020 01.0  0.00174   -0.00100   -0.00161    +61.000000 
 142    0   28  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00155    -48.333333 
 143    0   29  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00518    +29.500000 
 144    0   30  5   0  0 0.020 01.0  0.00175   -0.00300   +0.00055   -118.333333 
 145    0   31  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00119    -70.250000 
 146    0   32  5   0  0 0.020 01.0  0.00174   -0.00100   -0.00491   +391.000000 
 147    0   33  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00729   +143.000000 
 148    0   34  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00167     +0.000000 
 149    0   35  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00529    +32.250000 
 150    0   36  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00408     +0.000000 
 151    0   37  5   0  0 0.020 01.0  0.00173   -0.00000   +0.00129     +0.000000 
 152    0   38  5   0  0 0.020 01.0  0.00180   -0.01000   -0.00869    -13.100000 
 153    0   39  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00428     +0.000000 
 154    0   40  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00110     +0.000000 
 155    0   41  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00415     +3.750000 
 156    0   42  5   0  0 0.020 01.0  0.00177   -0.00600   -0.00518    -13.666667 
 157    0   43  5   0  0 0.020 01.0  0.00174   -0.00100   +0.00403   -503.000000 
 158    0   44  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00280     -6.666667 
 159    0   45  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00157     +0.000000 
 160    0   46  5   0  0 0.020 01.0  0.00173   -0.00000   +0.00502     +0.000000 
 161    0   47  5   0  0 0.020 01.0  0.00184   -0.01600   -0.01057    -33.937500 
 162    0   48  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00412     +0.000000 
 163    0   49  5   0  0 0.020 01.0  0.00181   -0.01200   -0.00937    -21.916667 
 164    0   50  5   0  0 0.020 01.0  0.00183   -0.01500   -0.01319    -12.066667 
 165    0   51  5   0  0 0.020 01.0  0.00178   -0.00700   -0.00451    -35.571429 
 166    0   52  5   0  0 0.020 01.0  0.00175   -0.00300   -0.00367    +22.333333 
 167    0   53  5   0  0 0.020 01.0  0.00183   -0.01400   -0.01510     +7.857143 
 168    0   54  5   0  0 0.020 01.0  0.00175   -0.00200   -0.00496   +148.000000 
 169    0   55  5   0  0 0.020 01.0  0.00177   -0.00500   -0.00095    -81.000000 
 170    0   56  5   0  0 0.020 01.0  0.00175   -0.00300   +0.00165   -155.000000 
 171    0   57  5   0  0 0.020 01.0  0.00175   -0.00300   +0.00172   -157.333333 
 172    1    2  1   0  0 0.020 01.0  0.00993   -1.22985   -1.25331     +1.907550 
 173    2    3  1   0  0 0.020 01.0  0.01008   -1.25172   -1.27844     +2.134663 
 174    3    4  1   0  0 0.020 01.0  0.00941   -1.15141   -1.17039     +1.648414 
 175    4    5  1   0  0 0.020 01.0  0.00492   -0.47846   -0.47765     -0.169293 
 176    4    6  1   0  0 0.020 01.0  0.00662   -0.73372   -0.75082     +2.330589 
 177    6    7  1   0  0 0.020 01.0  0.00593   -0.63016   -0.64760     +2.767551 
 178    6    8  1   0  0 0.020 01.0  0.00679   -0.75875   -0.77539     +2.193081 
 179    8    9  1   0  0 0.020 01.0  0.01863   +2.53424   +2.54625     +0.473909 
 180    9   10  1   0  0 0.020 01.0  0.00514   +0.51125   +0.49756     -2.677751 
 181    9   11  1   0  0 0.020 01.0  0.00674   +0.75042   +0.75681     +0.851523 
 182    9   12  1   0  0 0.020 01.0  0.00445   +0.40820   +0.41023     +0.497305 
 183    9   13  1   0  0 0.020 01.0  0.00652   +0.71777   +0.70110     -2.322471 
 184   13   14  1   0  0 0.020 01.0  0.00559   +0.57915   +0.57047     -1.498748 
 185   13   15  1   0  0 0.020 01.0  0.00610   +0.65433   +0.64888     -0.832913 
 186    1   15  1   0  0 0.020 01.0  0.01213   -1.55933   -1.58649     +1.741774 
 187    1   16  1   0  0 0.020 01.0  0.00620   -0.66933   -0.66043     -1.329688 
 188    1   17  1   0  0 0.020 01.0  0.00606   -0.64961   -0.65159     +0.304798 
 189    3   15  1   0  0 0.020 01.0  0.00333   +0.24000   +0.23036     -4.016667 
 190    4   18  1   0  0 0.020 01.0  0.00186   +0.01933   +0.02136    +10.501811 
 191    4   18  1   0  0 0.020 01.0  0.00190   +0.02474   +0.02908    +17.542441 
 192    5    6  1   0  0 0.020 01.0  0.00517   -0.51485   -0.52601     +2.167622 
 193    7    8  1   0  0 0.020 01.0  0.00815   -0.96222   -0.94703     -1.578641 
 194   10   12  1   0  0 0.020 01.0  0.00351   +0.26695   +0.26175     -1.947930 
 195   11   13  1   0  0 0.020 01.0  0.00619   +0.66902   +0.65134     -2.642671 
 196   12   13  1   0  0 0.020 01.0  0.00181   -0.01162   -0.01129     -2.839931 
 197   12   16  1   0  0 0.020 01.0  0.00682   +0.76291   +0.78071     +2.333172 
 198   12   17  1   0  0 0.020 01.0  0.00668   +0.74231   +0.75311     +1.454918 
 199   14   15  1   0  0 0.020 01.0  0.00554   +0.57117   +0.56801     -0.553250 
 200   18   19  1   0  0 0.020 01.0  0.00177   +0.00606   +0.00838    +38.283828 
 201   19   20  1   0  0 0.020 01.0  0.00174   +0.00102   +0.00082    -19.607843 
 202   21   20  1   0  0 0.020 01.0  0.00175   +0.00200   +0.00138    -31.000000 
 203   21   22  1   0  0 0.020 01.0  0.00175   -0.00200   +0.00264   -232.000000 
 204   22   23  1   0  0 0.020 01.0  0.00279   -0.15775   -0.15643     -0.836767 
 205   23   24  1   0  0 0.020 01.0  0.00285   -0.16701   -0.16216     -2.904018 
 206   24   25  1   0  0 0.020 01.0  0.00186   +0.01945   +0.02186    +12.390746 
 207   24   25  1   0  0 0.020 01.0  0.00186   +0.01870   +0.01471    -21.336898 
 208   24   26  1   0  0 0.020 01.0  0.00313   -0.20994   -0.20631     -1.729065 
 209   26   27  1   0  0 0.020 01.0  0.00313   -0.20994   -0.21194     +0.952653 
 210   27   28  1   0  0 0.020 01.0  0.00328   -0.23228   -0.23961     +3.155674 
 211   28   29  1   0  0 0.020 01.0  0.00335   -0.24210   -0.23927     -1.168938 
 212    7   29  1   0  0 0.020 01.0  0.00389   +0.32384   +0.32378     -0.018528 
 213   25   30  1   0  0 0.020 01.0  0.00193   +0.02915   +0.02411    -17.289880 
 214   30   31  1   0  0 0.020 01.0  0.00189   +0.02405   +0.02432     +1.122661 
 215   31   32  1   0  0 0.020 01.0  0.00184   +0.01589   +0.01385    -12.838263 
 216   32   33  1   0  0 0.020 01.0  0.00177   +0.00500   +0.00876    +75.200000 
 217   34   32  1   0  0 0.020 01.0  0.00179   -0.00879   -0.01407    +60.068259 
 218   34   35  1   0  0 0.020 01.0  0.00179   +0.00879   +0.00559    -36.405006 
 219   35   36  1   0  0 0.020 01.0  0.00174   +0.00078   +0.00475   +508.974359 
 220   36   37  1   0  0 0.020 01.0  0.00183   +0.01468   +0.01158    -21.117166 
 221   37   38  1   0  0 0.020 01.0  0.00189   +0.02314   +0.02108     -8.902334 
 222   37   39  1   0  0 0.020 01.0  0.00179   -0.00853   -0.01021    +19.695193 
 223   36   40  1   0  0 0.020 01.0  0.00183   -0.01390   -0.01061    -23.669065 
 224   22   38  1   0  0 0.020 01.0  0.00277   +0.15575   +0.15693     +0.757624 
 225   11   41  1   0  0 0.020 01.0  0.00192   +0.02745   +0.03105    +13.114754 
 226   41   42  1   0  0 0.020 01.0  0.00195   +0.03252   +0.02768    -14.883149 
 227   41   43  1   0  0 0.020 01.0  0.00197   -0.03545   -0.03909    +10.267983 
 228   38   44  1   0  0 0.020 01.0  0.00317   +0.21571   +0.21817     +1.140420 
 229   15   45  1   0  0 0.020 01.0  0.00304   -0.19535   -0.20329     +4.064500 
 230   14   46  1   0  0 0.020 01.0  0.00181   -0.01165   -0.00901    -22.660944 
 231   46   47  1   0  0 0.020 01.0  0.00181   -0.01165   -0.01052     -9.699571 
 232   47   48  1   0  0 0.020 01.0  0.00209   -0.05414   -0.05039     -6.926487 
 233   48   49  1   0  0 0.020 01.0  0.00216   -0.06396   -0.06836     +6.879300 
 234   49   50  1   0  0 0.020 01.0  0.00213   -0.05894   -0.05590     -5.157788 
 235   50   51  1   0  0 0.020 01.0  0.00232   -0.08871   -0.08513     -4.035622 
 236   10   51  1   0  0 0.020 01.0  0.00250   +0.11527   +0.12099     +4.962263 
 237   13   49  1   0  0 0.020 01.0  0.00226   +0.07946   +0.07849     -1.220740 
 238   29   52  1   0  0 0.020 01.0  0.00210   +0.05507   +0.05113     -7.154531 
 239   52   53  1   0  0 0.020 01.0  0.00205   +0.04705   +0.04463     -5.143464 
 240   53   54  1   0  0 0.020 01.0  0.00186   +0.01853   +0.01654    -10.739342 
 241   54   55  1   0  0 0.020 01.0  0.00182   +0.01243   +0.01180     -5.068383 
 242   11   43  1   0  0 0.020 01.0  0.00199   +0.03845   +0.03680     -4.291287 
 243   44   45  1   0  0 0.020 01.0  0.00305   +0.19753   +0.19982     +1.159318 
 244   40   56  1   0  0 0.020 01.0  0.00183   -0.01397   -0.00916    -34.430923 
 245   56   41  1   0  0 0.020 01.0  0.00187   -0.02062   -0.02302    +11.639185 
 246   56   42  1   0  0 0.020 01.0  0.00188   -0.02199   -0.02487    +13.096862 
 247   39   57  1   0  0 0.020 01.0  0.00179   -0.00854   -0.00402    -52.927400 
 248   57   56  1   0  0 0.020 01.0  0.00185   -0.01754   -0.01281    -26.966933 
 249   38   49  1   0  0 0.020 01.0  0.00206   -0.04874   -0.05109     +4.821502 
 250   38   48  1   0  0 0.020 01.0  0.00179   -0.00887   -0.01343    +51.409245 
 251    9   55  1   0  0 0.020 01.0  0.00175   -0.00235   +0.00060   -125.531915 
 252    1    2  4   0  0 0.020 01.0  0.00729   +0.83331   +0.81716     -1.938054 
 253    2    3  4   0  0 0.020 01.0  0.00585   +0.61775   +0.61639     -0.220154 
 254    3    4  4   0  0 0.020 01.0  0.00467   +0.44093   +0.43925     -0.381013 
 255    4    5  4   0  0 0.020 01.0  0.00344   +0.25658   +0.25875     +0.845740 
 256    4    6  4   0  0 0.020 01.0  0.00344   +0.25614   +0.24844     -3.006169 
 257    6    7  4   0  0 0.020 01.0  0.00265   +0.13731   +0.13888     +1.143398 
 258    6    8  4   0  0 0.020 01.0  0.00315   +0.21328   +0.20632     -3.263316 
 259    8    9  4   0  0 0.020 01.0  0.00404   -0.34554   -0.35486     +2.697228 
 260    9   10  4   0  0 0.020 01.0  0.00264   -0.13551   -0.13644     +0.686296 
 261    9   11  4   0  0 0.020 01.0  0.00319   -0.21816   -0.22253     +2.003117 
 262    9   12  4   0  0 0.020 01.0  0.00265   -0.13748   -0.13041     -5.142566 
 263    9   13  4   0  0 0.020 01.0  0.00305   -0.19771   -0.19741     -0.151737 
 264   13   14  4   0  0 0.020 01.0  0.00268   -0.14229   -0.14317     +0.618455 
 265   13   15  4   0  0 0.020 01.0  0.00349   -0.26375   -0.26776     +1.520379 
 266    1   15  4   0  0 0.020 01.0  0.00642   +0.70235   +0.70118     -0.166584 
 267    1   16  4   0  0 0.020 01.0  0.00359   +0.27805   +0.28407     +2.165078 
 268    1   17  4   0  0 0.020 01.0  0.00363   +0.28437   +0.27716     -2.535429 
 269    3   15  4   0  0 0.020 01.0  0.00192   -0.02861   -0.03412    +19.259000 
 270    4   18  4   0  0 0.020 01.0  0.00193   -0.02928   -0.02687     -8.230874 
 271    4   18  4   0  0 0.020 01.0  0.00212   -0.05804   -0.05670     -2.308753 
 272    5    6  4   0  0 0.020 01.0  0.00332   +0.23812   +0.23640     -0.722325 
 273    7    8  4   0  0 0.020 01.0  0.00364   +0.28623   +0.29529     +3.165287 
 274   10   12  4   0  0 0.020 01.0  0.00254   -0.12073   -0.12108     +0.289903 
 275   11   13  4   0  0 0.020 01.0  0.00305   -0.19827   -0.19064     -3.848288 
 276   12   13  4   0  0 0.020 01.0  0.00267   +0.14095   +0.14090     -0.035474 
 277   12   16  4   0  0 0.020 01.0  0.00308   -0.20210   -0.19420     -3.908956 
