================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee30_15_1500.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee30_15_1500.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/20/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 30 Bus Test Case
Número de barras:              30 
Número de ramos:               41 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
  39    0    9  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00254     +0.000000 
  40    0   10  2   0  0 0.020 01.0  0.00272   -0.14800   -0.14949     +1.006757 
  41    0   11  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00465     +0.000000 
  42    0   12  2   0  0 0.020 01.0  0.00273   -0.14900   -0.14214     -4.604027 
  43    0   13  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00394     +0.000000 
  44    0   14  2   0  0 0.020 01.0  0.00228   -0.08200   -0.08074     -1.536585 
  45    0   15  2   0  0 0.020 01.0  0.00246   -0.10900   -0.11107     +1.899083 
  46    0   16  2   0  0 0.020 01.0  0.00205   -0.04700   -0.04431     -5.723404 
  47    0   17  2   0  0 0.020 01.0  0.00253   -0.12000   -0.11964     -0.300000 
  48    0   18  2   0  0 0.020 01.0  0.00202   -0.04300   -0.04590     +6.744186 
  49    0   19  2   0  0 0.020 01.0  0.00257   -0.12600   -0.12611     +0.087302 
  50    0   20  2   0  0 0.020 01.0  0.00193   -0.02900   -0.02489    -14.172414 
  51    0   21  2   0  0 0.020 01.0  0.00329   -0.23300   -0.22857     -1.901288 
  52    0   22  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00313     +0.000000 
  53    0   23  2   0  0 0.020 01.0  0.00202   -0.04300   -0.04715     +9.651163 
  54    0   24  2   0  0 0.020 01.0  0.00251   -0.11600   -0.11795     +1.681034 
  55    0   25  2   0  0 0.020 01.0  0.00173   -0.00000   +0.00377     +0.000000 
  56    0   26  2   0  0 0.020 01.0  0.00205   -0.04700   -0.04473     -4.829787 
  57    0   27  2   0  0 0.020 01.0  0.00173   +0.00000   +0.00140     +0.000000 
  58    0   28  2   0  0 0.020 01.0  0.00173   -0.00000   -0.00373     +0.000000 
  59    0   29  2   0  0 0.020 01.0  0.00195   -0.03200   -0.03691    +15.343750 
  60    0   30  2   0  0 0.020 01.0  0.00267   -0.14100   -0.13497     -4.276596 
  61    0    1  5   0  0 0.020 01.0  0.00587   +0.62076   +0.61796     -0.451060 
  62    0    2  5   0  0 0.020 01.0  0.00200   +0.03963   +0.03948     -0.378501 
  63    0    3  5   0  0 0.020 01.0  0.00184   -0.01600   -0.01644     +2.750000 
  64    0    4  5   0  0 0.020 01.0  0.00176   -0.00400   -0.00383     -4.250000 
  65    0    5  5   0  0 0.020 01.0  0.00271   +0.14700   +0.14329     -2.523810 
  66    0    6  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00279     +0.000000 
  67    0    7  5   0  0 0.020 01.0  0.00270   -0.14500   -0.13853     -4.462069 
  68    0    8  5   0  0 0.020 01.0  0.00174   +0.00100   +0.00527   +427.000000 
  69    0    9  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00108     +0.000000 
  70    0   10  5   0  0 0.020 01.0  0.00207   -0.05100   -0.05268     +3.294118 
  71    0   11  5   0  0 0.020 01.0  0.00333   +0.24000   +0.24197     +0.820833 
  72    0   12  5   0  0 0.020 01.0  0.00240   -0.10000   -0.09757     -2.430000 
  73    0   13  5   0  0 0.020 01.0  0.00333   +0.24000   +0.24789     +3.287500 
  74    0   14  5   0  0 0.020 01.0  0.00187   -0.02100   -0.02564    +22.095238 
  75    0   15  5   0  0 0.020 01.0  0.00195   -0.03300   -0.03254     -1.393939 
  76    0   16  5   0  0 0.020 01.0  0.00189   -0.02400   -0.02481     +3.375000 
  77    0   17  5   0  0 0.020 01.0  0.00225   -0.07700   -0.07542     -2.051948 
  78    0   18  5   0  0 0.020 01.0  0.00181   -0.01200   -0.01136     -5.333333 
  79    0   19  5   0  0 0.020 01.0  0.00203   -0.04500   -0.04834     +7.422222 
  80    0   20  5   0  0 0.020 01.0  0.00179   -0.00900   -0.01326    +47.333333 
  81    0   21  5   0  0 0.020 01.0  0.00273   -0.14900   -0.15702     +5.382550 
  82    0   22  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00458     +0.000000 
  83    0   23  5   0  0 0.020 01.0  0.00187   -0.02100   -0.02299     +9.476190 
  84    0   24  5   0  0 0.020 01.0  0.00233   -0.08900   -0.08510     -4.382022 
  85    0   25  5   0  0 0.020 01.0  0.00173   +0.00000   -0.00171     +0.000000 
  86    0   26  5   0  0 0.020 01.0  0.00194   -0.03100   -0.02961     -4.483871 
  87    0   27  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00513     +0.000000 
  88    0   28  5   0  0 0.020 01.0  0.00173   +0.00000   +0.00154     +0.000000 
  89    0   29  5   0  0 0.020 01.0  0.00181   -0.01200   -0.01157     -3.583333 
  90    0   30  5   0  0 0.020 01.0  0.00190   -0.02500   -0.02805    +12.200000 
  91    1    2  1   0  0 0.020 01.0  0.00456   -0.42330   -0.41674     -1.549728 
  92    1    3  1   0  0 0.020 01.0  0.00589   +0.62400   +0.63776     +2.205128 
  93    2    4  1   0  0 0.020 01.0  0.00739   +0.84885   +0.86481     +1.880191 
  94    3    4  1   0  0 0.020 01.0  0.00556   +0.57388   +0.57712     +0.564578 
  95    2    5  1   0  0 0.020 01.0  0.00975   +1.20193   +1.21098     +0.752956 
  96    2    6  1   0  0 0.020 01.0  0.00854   +1.02076   +1.04202     +2.082762 
  97    4    6  1   0  0 0.020 01.0  0.00678   +0.75657   +0.75385     -0.359517 
  98    5    7  1   0  0 0.020 01.0  0.00250   -0.11578   -0.11894     +2.729314 
  99    6    7  1   0  0 0.020 01.0  0.00457   +0.42541   +0.42903     +0.850944 
 100    6    8  1   0  0 0.020 01.0  0.00437   +0.39582   +0.39046     -1.354151 
 101    6    9  1   0  0 0.020 01.0  0.00443   +0.40463   +0.40787     +0.800732 
 102    6   10  1   0  0 0.020 01.0  0.00327   +0.22979   +0.22092     -3.860046 
 103    9   11  1   0  0 0.020 01.0  0.00173   +0.00000   +0.00514     +0.000000 
 104    9   10  1   0  0 0.020 01.0  0.00443   +0.40463   +0.39683     -1.927687 
 105    4   12  1   0  0 0.020 01.0  0.00575   +0.60265   +0.60636     +0.615614 
 106   12   13  1   0  0 0.020 01.0  0.00173   +0.00000   -0.00158     +0.000000 
 107   12   14  1   0  0 0.020 01.0  0.00245   +0.10725   +0.11045     +2.983683 
 108   12   15  1   0  0 0.020 01.0  0.00336   +0.24427   +0.23475     -3.897327 
 109   12   16  1   0  0 0.020 01.0  0.00241   +0.10214   +0.09586     -6.148424 
 110   14   15  1   0  0 0.020 01.0  0.00189   +0.02372   +0.02857    +20.446880 
 111   16   17  1   0  0 0.020 01.0  0.00209   +0.05376   +0.04858     -9.635417 
 112   15   18  1   0  0 0.020 01.0  0.00230   +0.08499   +0.08268     -2.717967 
 113   18   19  1   0  0 0.020 01.0  0.00201   +0.04108   +0.04140     +0.778968 
 114   19   20  1   0  0 0.020 01.0  0.00230   -0.08506   -0.08856     +4.114743 
 115   10   20  1   0  0 0.020 01.0  0.00250   +0.11575   +0.11640     +0.561555 
 116   10   17  1   0  0 0.020 01.0  0.00218   +0.06668   +0.07035     +5.503899 
 117   10   21  1   0  0 0.020 01.0  0.00310   +0.20563   +0.20604     +0.199387 
 118   10   22  1   0  0 0.020 01.0  0.00239   +0.09835   +0.10454     +6.293849 
 119   21   22  1   0  0 0.020 01.0  0.00193   -0.02950   -0.03359    +13.864407 
 120   15   23  1   0  0 0.020 01.0  0.00219   +0.06918   +0.06809     -1.575600 
 121   22   24  1   0  0 0.020 01.0  0.00219   +0.06783   +0.06495     -4.245909 
 122   23   24  1   0  0 0.020 01.0  0.00190   +0.02539   +0.02651     +4.411186 
 123   24   25  1   0  0 0.020 01.0  0.00189   -0.02377   -0.02903    +22.128734 
 124   25   26  1   0  0 0.020 01.0  0.00205   +0.04793   +0.04255    -11.224703 
 125   25   27  1   0  0 0.020 01.0  0.00221   -0.07191   -0.07427     +3.281880 
 126   28   27  1   0  0 0.020 01.0  0.00341   +0.25129   +0.24308     -3.267142 
 127   27   29  1   0  0 0.020 01.0  0.00229   +0.08327   +0.07874     -5.440135 
 128   27   30  1   0  0 0.020 01.0  0.00237   +0.09548   +0.09365     -1.916632 
 129   29   30  1   0  0 0.020 01.0  0.00206   +0.04951   +0.04382    -11.492628 
 130    8   28  1   0  0 0.020 01.0  0.00177   -0.00516   -0.00294    -43.023256 
 131    6   28  1   0  0 0.020 01.0  0.00345   +0.25770   +0.26063     +1.136981 
 132    1    2  4   0  0 0.020 01.0  0.00438   +0.39651   +0.38795     -2.158836 
 133    1    3  4   0  0 0.020 01.0  0.00323   +0.22425   +0.21577     -3.781494 
 134    2    4  4   0  0 0.020 01.0  0.00255   +0.12259   +0.12116     -1.166490 
 135    3    4  4   0  0 0.020 01.0  0.00297   +0.18528   +0.18463     -0.350820 
 136    2    5  4   0  0 0.020 01.0  0.00311   +0.20658   +0.20103     -2.686611 
 137    2    6  4   0  0 0.020 01.0  0.00271   +0.14700   +0.15301     +4.088435 
 138    4    6  4   0  0 0.020 01.0  0.00197   +0.03566   +0.03682     +3.252944 
 139    5    7  4   0  0 0.020 01.0  0.00256   +0.12425   +0.11692     -5.899396 
 140    6    7  4   0  0 0.020 01.0  0.00177   +0.00528   +0.00952    +80.303030 
 141    6    8  4   0  0 0.020 01.0  0.00178   -0.00722   -0.00773     +7.063712 
 142    6    9  4   0  0 0.020 01.0  0.00204   -0.04542   -0.05082    +11.889036 
 143    6   10  4   0  0 0.020 01.0  0.00197   +0.03552   +0.03087    -13.091216 
 144    9   11  4   0  0 0.020 01.0  0.00326   -0.22926   -0.21950     -4.257175 
 145    9   10  4   0  0 0.020 01.0  0.00273   +0.14905   +0.15504     +4.018786 
 146    4   12  4   0  0 0.020 01.0  0.00295   +0.18265   +0.18469     +1.116890 
 147   12   13  4   0  0 0.020 01.0  0.00329   -0.23274   -0.24206     +4.004469 
 148   12   14  4   0  0 0.020 01.0  0.00199   +0.03843   +0.03631     -5.516524 
 149   12   15  4   0  0 0.020 01.0  0.00251   +0.11633   +0.11578     -0.472793 
 150   12   16  4   0  0 0.020 01.0  0.00220   +0.06957   +0.06429     -7.589478 
 151   14   15  4   0  0 0.020 01.0  0.00183   +0.01425   +0.01503     +5.473684 
 152   16   17  4   0  0 0.020 01.0  0.00202   +0.04267   +0.04056     -4.944926 
 153   15   18  4   0  0 0.020 01.0  0.00196   +0.03365   +0.03307     -1.723626 
 154   18   19  4   0  0 0.020 01.0  0.00186   +0.01979   +0.02066     +4.396160 
 155   19   20  4   0  0 0.020 01.0  0.00190   -0.02549   -0.03035    +19.066301 
 156   10   20  4   0  0 0.020 01.0  0.00199   +0.03821   +0.03293    -13.818372 
 157   10   17  4   0  0 0.020 01.0  0.00197   +0.03573   +0.03338     -6.577106 
 158   10   21  4   0  0 0.020 01.0  0.00263   +0.13506   +0.13540     +0.251740 
 159   10   22  4   0  0 0.020 01.0  0.00215   +0.06220   +0.06299     +1.270096 
 160   21   22  4   0  0 0.020 01.0  0.00186   -0.01853   -0.02141    +15.542364 
 161   15   23  4   0  0 0.020 01.0  0.00210   +0.05464   +0.05984     +9.516837 
 162   22   24  4   0  0 0.020 01.0  0.00201   +0.04158   +0.04551     +9.451659 
 163   23   24  4   0  0 0.020 01.0  0.00195   +0.03205   +0.03140     -2.028081 
 164   24   25  4   0  0 0.020 01.0  0.00188   +0.02270   +0.02815    +24.008811 
 165   25   26  4   0  0 0.020 01.0  0.00195   +0.03238   +0.03330     +2.841260 
 166   25   27  4   0  0 0.020 01.0  0.00180   -0.01007   -0.01294    +28.500497 
 167   28   27  4   0  0 0.020 01.0  0.00231   +0.08723   +0.09154     +4.940961 
 168   27   29  4   0  0 0.020 01.0  0.00189   +0.02380   +0.02325     -2.310924 
 169   27   30  4   0  0 0.020 01.0  0.00189   +0.02404   +0.02120    -11.813644 
 170   29   30  4   0  0 0.020 01.0  0.00179   +0.00848   +0.01337    +57.665094 
 171    8   28  4   0  0 0.020 01.0  0.00176   -0.00467   -0.00845    +80.942184 
 172    6   28  4   0  0 0.020 01.0  0.00203   +0.04400   +0.04415     +0.340909 
 173    2    1  1   0  0 0.020 01.0  0.00460   +0.42946   +0.44248     +3.031714 
 174    3    1  1   0  0 0.020 01.0  0.00577   -0.60588   -0.60074     -0.848353 
 175    4    2  1   0  0 0.020 01.0  0.00713   -0.81017   -0.80527     -0.604811 
 176    4    3  1   0  0 0.020 01.0  0.00553   -0.56905   -0.57005     +0.175731 
 177    5    2  1   0  0 0.020 01.0  0.00932   -1.13722   -1.13287     -0.382512 
 178    6    2  1   0  0 0.020 01.0  0.00816   -0.96383   -0.94369     -2.089580 
 179    6    4  1   0  0 0.020 01.0  0.00673   -0.74951   -0.75451     +0.667103 
 180    7    5  1   0  0 0.020 01.0  0.00251   +0.11731   +0.11322     -3.486489 
 181    7    6  1   0  0 0.020 01.0  0.00453   -0.42031   -0.42239     +0.494873 
 182    8    6  1   0  0 0.020 01.0  0.00436   -0.39384   -0.39976     +1.503148 
 183    9    6  1   0  0 0.020 01.0  0.00443   -0.40463   -0.40610     +0.363295 
 184   10    6  1   0  0 0.020 01.0  0.00327   -0.22979   -0.22729     -1.087950 
 185   11    9  1   0  0 0.020 01.0  0.00173   -0.00000   +0.00036     +0.000000 
 186   10    9  1   0  0 0.020 01.0  0.00443   -0.40463   -0.40767     +0.751304 
 187   12    4  1   0  0 0.020 01.0  0.00575   -0.60265   -0.58977     -2.137227 
 188   13   12  1   0  0 0.020 01.0  0.00173   -0.00000   -0.00208     +0.000000 
 189   14   12  1   0  0 0.020 01.0  0.00244   -0.10572   -0.10718     +1.381006 
 190   15   12  1   0  0 0.020 01.0  0.00333   -0.23963   -0.23927     -0.150232 
 191   16   12  1   0  0 0.020 01.0  0.00241   -0.10076   -0.10708     +6.272330 
 192   15   14  1   0  0 0.020 01.0  0.00189   -0.02355   -0.02660    +12.951168 
 193   17   16  1   0  0 0.020 01.0  0.00209   -0.05351   -0.05829     +8.932910 
 194   18   15  1   0  0 0.020 01.0  0.00229   -0.08408   -0.08960     +6.565176 
 195   19   18  1   0  0 0.020 01.0  0.00201   -0.04094   -0.03624    -11.480215 
 196   20   19  1   0  0 0.020 01.0  0.00230   +0.08534   +0.07890     -7.546285 
 197   20   10  1   0  0 0.020 01.0  0.00250   -0.11434   -0.10927     -4.434144 
 198   17   10  1   0  0 0.020 01.0  0.00218   -0.06649   -0.06640     -0.135359 
 199   21   10  1   0  0 0.020 01.0  0.00309   -0.20350   -0.21066     +3.518428 
 200   22   10  1   0  0 0.020 01.0  0.00238   -0.09735   -0.09749     +0.143811 
 201   22   21  1   0  0 0.020 01.0  0.00193   +0.02952   +0.03067     +3.895664 
 202   23   15  1   0  0 0.020 01.0  0.00219   -0.06839   -0.07378     +7.881269 
 203   24   22  1   0  0 0.020 01.0  0.00218   -0.06707   -0.06082     -9.318622 
 204   24   23  1   0  0 0.020 01.0  0.00190   -0.02516   -0.02342     -6.915739 
 205   25   24  1   0  0 0.020 01.0  0.00189   +0.02399   +0.02355     -1.834098 
 206   26   25  1   0  0 0.020 01.0  0.00205   -0.04700   -0.04253     -9.510638 
 207   27   25  1   0  0 0.020 01.0  0.00222   +0.07254   +0.06939     -4.342432 
 208   27   28  1   0  0 0.020 01.0  0.00341   -0.25129   -0.24467     -2.634406 
 209   29   27  1   0  0 0.020 01.0  0.00228   -0.08151   -0.08385     +2.870813 
 210   30   27  1   0  0 0.020 01.0  0.00235   -0.09217   -0.08595     -6.748400 
 211   30   29  1   0  0 0.020 01.0  0.00206   -0.04883   -0.05199     +6.471431 
 212   28    8  1   0  0 0.020 01.0  0.00177   +0.00518   +0.01003    +93.629344 
 213   28    6  1   0  0 0.020 01.0  0.00344   -0.25647   -0.25625     -0.085780 
 214    2    1  4   0  0 0.020 01.0  0.00464   -0.43654   -0.43474     -0.412333 
 215    3    1  4   0  0 0.020 01.0  0.00308   -0.20128   -0.19218     -4.521065 
 216    4    2  4   0  0 0.020 01.0  0.00202   -0.04265   -0.03937     -7.690504 
 217    4    3  4   0  0 0.020 01.0  0.00293   -0.17966   -0.18293     +1.820105 
 218    5    2  4   0  0 0.020 01.0  0.00188   +0.02275   +0.01775    -21.978022 
 219    6    2  4   0  0 0.020 01.0  0.00182   -0.01241   -0.01738    +40.048348 
 220    6    4  4   0  0 0.020 01.0  0.00186   -0.01975   -0.01624    -17.772152 
 221    7    5  4   0  0 0.020 01.0  0.00266   -0.13947   -0.14088     +1.010970 
 222    7    6  4   0  0 0.020 01.0  0.00177   -0.00553   -0.00676    +22.242315 
 223    8    6  4   0  0 0.020 01.0  0.00177   +0.00567   +0.00592     +4.409171 
 224    9    6  4   0  0 0.020 01.0  0.00227   +0.08021   +0.08554     +6.645057 
 225   10    6  4   0  0 0.020 01.0  0.00177   -0.00575   -0.00675    +17.391304 
 226   11    9  4   0  0 0.020 01.0  0.00333   +0.24000   +0.24209     +0.870833 
 227   10    9  4   0  0 0.020 01.0  0.00259   -0.12895   -0.13525     +4.885615 
 228   12    4  4   0  0 0.020 01.0  0.00234   -0.09159   -0.09390     +2.522109 
 229   13   12  4   0  0 0.020 01.0  0.00333   +0.24000   +0.23290     -2.958333 
 230   14   12  4   0  0 0.020 01.0  0.00197   -0.03525   -0.03827     +8.567376 
 231   15   12  4   0  0 0.020 01.0  0.00245   -0.10719   -0.10897     +1.660603 
 232   16   12  4   0  0 0.020 01.0  0.00218   -0.06667   -0.06967     +4.499775 
 233   15   14  4   0  0 0.020 01.0  0.00183   -0.01410   -0.01722    +22.127660 
 234   17   16  4   0  0 0.020 01.0  0.00201   -0.04176   -0.04015     -3.855364 
 235   18   15  4   0  0 0.020 01.0  0.00194   -0.03179   -0.02829    -11.009751 
 236   19   18  4   0  0 0.020 01.0  0.00186   -0.01951   -0.02277    +16.709380 
 237   20   19  4   0  0 0.020 01.0  0.00191   +0.02606   +0.03060    +17.421335 
 238   20   10  4   0  0 0.020 01.0  0.00197   -0.03506   -0.03216     -8.271535 
 239   17   10  4   0  0 0.020 01.0  0.00197   -0.03524   -0.03481     -1.220204 
 240   21   10  4   0  0 0.020 01.0  0.00260   -0.13047   -0.12313     -5.625814 
 241   22   10  4   0  0 0.020 01.0  0.00213   -0.06014   -0.05931     -1.380113 
 242   22   21  4   0  0 0.020 01.0  0.00186   +0.01856   +0.01542    -16.918103 
 243   23   15  4   0  0 0.020 01.0  0.00209   -0.05305   -0.04857     -8.444863 
 244   24   22  4   0  0 0.020 01.0  0.00200   -0.04039   -0.03604    -10.769993 
 245   24   23  4   0  0 0.020 01.0  0.00194   -0.03157   -0.03375     +6.905290 
 246   25   24  4   0  0 0.020 01.0  0.00188   -0.02231   -0.02426     +8.740475 
 247   26   25  4   0  0 0.020 01.0  0.00194   -0.03100   -0.02704    -12.774194 
 248   27   25  4   0  0 0.020 01.0  0.00181   +0.01127   +0.01119     -0.709849 
 249   27   28  4   0  0 0.020 01.0  0.00213   -0.05911   -0.06483     +9.676874 
 250   29   27  4   0  0 0.020 01.0  0.00187   -0.02048   -0.01736    -15.234375 
 251   30   27  4   0  0 0.020 01.0  0.00185   -0.01781   -0.01863     +4.604155 
 252   30   29  4   0  0 0.020 01.0  0.00178   -0.00719   -0.00954    +32.684284 
 253   28    8  4   0  0 0.020 01.0  0.00197   -0.03535   -0.03732     +5.572843 
 254   28    6  4   0  0 0.020 01.0  0.00208   -0.05188   -0.05354     +3.199692 
----------------------------------------------------------------------------------
Número de medidores SCADA:     254
Número de PMUs:                0
Número de medidas das PMUs:    0
----------------------------------------------------------------------------------

Não há medidas de ângulo.
Não há medidores desabilitados.
============================== Estado Estimado ===================================
                 Barra     Mod(pu)    Ang(graus)              
----------------------------------------------------------------------------------
                    1            1.0600              0.00        
                    2            1.0451              1.67        
                    3            0.9992             -4.96        
                    4            0.9845             -6.09        
                    5            0.9719            -11.25        
                    6            0.9742             -7.94        
                    7            0.9619            -10.07        
                    8            0.9697             -8.95        
                    9            1.0096            -12.72        
                   10            0.9940            -15.24        
                   11            1.0571            -12.72        
                   12            1.0227            -14.24        
                   13            1.0548            -14.26        
                   14            1.0003            -15.49        
                   15            0.9922            -15.60        
                   16            0.9997            -15.02        
                   17            0.9889            -15.50        
                   18            0.9759            -16.49        
                   19            0.9706            -16.71        
                   20            0.9755            -16.42        
                   21            0.9765            -15.88        
                   22            0.9773            -15.85        
                   23            0.9739            -16.12        
                   24            0.9619            -16.27        
                   25            0.9583            -15.41        
                   26            0.9338            -15.97        
                   27            0.9687            -14.58        
                   28            0.9668             -8.82        
                   29            0.9398            -16.41        
                   30            0.9232            -17.63        
----------------------------------------------------------------------------------
Convergiu em:    3 iteraçoes. 
----------------------------------------------------------------------------------
--- RESIDUOS NORMALIZADOS --------------------------------------------------------
   N    D    P  TP      Real     Medido   Estimado      Med-Est        rn 
----------------------------------------------------------------------------------
  32    0    2  2    +3.5010    +3.4362    +3.4908  -5.4668e-02      0.397 
 173    2    1  1    +0.4295    +0.4425    +0.4262  +1.6237e-02      0.273 
  96    2    6  1    +1.0208    +1.0420    +1.0185  +2.3513e-02      0.262 
  13    0   13  6    +1.0539    +1.0388    +1.0548  -1.5958e-02      0.224 
  93    2    4  1    +0.8488    +0.8648    +0.8462  +1.8600e-02      0.223 
  18    0   18  6    +0.9752    +0.9608    +0.9759  -1.5082e-02      0.220 
  92    1    3  1    +0.6240    +0.6378    +0.6216  +1.6126e-02      0.218 
 144    9   11  4    -0.2293    -0.2195    -0.2302  +1.0718e-02      0.215 
