================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_5_0500.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_5_0500.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 117    9    7  4   0  0 0.020 01.0  0.00188   +0.02171   +0.02583    +18.977430 
 118   10    9  4   0  0 0.020 01.0  0.00265   -0.13735   -0.13556     -1.303240 
 119   14    9  4   0  0 0.020 01.0  0.00192   -0.02735   -0.02171    -20.621572 
 120   11   10  4   0  0 0.020 01.0  0.00179   +0.00795   +0.00825     +3.773585 
 121   13   12  4   0  0 0.020 01.0  0.00174   -0.00098   -0.00119    +21.428571 
 122   14   13  4   0  0 0.020 01.0  0.00176   +0.00435   +0.00753    +73.103448 
----------------------------------------------------------------------------------
Número de medidores SCADA:     122
Número de PMUs:                0
Número de medidas das PMUs:    0
----------------------------------------------------------------------------------

Não há medidas de ângulo.
Medidores desabilitados:
Medidor 1.
Medidor 4.
Medidor 9.
============================== Estado Estimado ===================================
                 Barra     Mod(pu)    Ang(graus)              
----------------------------------------------------------------------------------
                    1            1.0610              0.00        
                    2            1.0462             -1.19        
                    3            1.0240             -4.45        
                    4            1.0372             -3.34        
                    5            1.0364             -2.87        
                    6            1.0771             -5.56        
                    7            1.0788             -4.99        
                    8            1.0907             -4.99        
                    9            1.0810             -5.85        
                   10            1.0645             -6.43        
                   11            1.0687             -6.07        
                   12            1.0709             -5.93        
                   13            1.0695             -5.99        
                   14            1.0684             -6.38        
----------------------------------------------------------------------------------
Convergiu em:    2 iteraçoes. 
----------------------------------------------------------------------------------
--- RESIDUOS NORMALIZADOS --------------------------------------------------------
   N    D    P  TP      Real     Medido   Estimado      Med-Est        rn 
----------------------------------------------------------------------------------
  13    0   13  6    +1.0683    +1.0561    +1.0695  -1.3399e-02      0.192 
  26    0   12  2    -0.0290    -0.0335    -0.0274  -6.0689e-03      0.182 
  52    5    6  1    +0.2229    +0.2141    +0.2232  -9.1230e-03      0.175 
  14    0   14  6    +1.0666    +1.0806    +1.0684  +1.2195e-02      0.175 
  79    9   14  4    +0.0281    +0.0333    +0.0264  +6.9481e-03      0.174 
  34    0    6  5    -0.0950    -0.0888    -0.0944  +5.5905e-03      0.170 
 115   13    6  4    -0.0218    -0.0163    -0.0223  +5.9994e-03      0.154 
  10    0   10  6    +1.0631    +1.0749    +1.0645  +1.0352e-02      0.149 
  87    5    2  1    -0.1824    -0.1738    -0.1811  +7.3806e-03      0.140 
  76    7    8  4    -0.0768    -0.0785    -0.0729  -5.5229e-03      0.136 
  83    2    1  1    -0.4303    -0.4211    -0.4292  +8.0959e-03      0.135 
  70    4    7  4    -0.0898    -0.0844    -0.0902  +5.8320e-03      0.132 
   5    0    5  6    +1.0351    +1.0454    +1.0364  +9.0203e-03      0.131 
 110    7    4  4    +0.0961    +0.1022    +0.0964  +5.7937e-03      0.131 
   6    0    6  6    +1.0758    +1.0679    +1.0771  -9.1349e-03      0.131 
 107    5    2  4    -0.0152    -0.0201    -0.0148  -5.2818e-03      0.128 
  63    1    2  4    +0.1010    +0.0941    +0.0995  -5.3817e-03      0.126 
  11    0   11  6    +1.0677    +1.0601    +1.0687  -8.5456e-03      0.123 
  19    0    5  2    -0.0360    -0.0343    -0.0311  -3.1585e-03      0.122 
  15    0    1  2    +0.6965    +0.7020    +0.6940  +8.0260e-03      0.120 
  27    0   13  2    -0.0630    -0.0686    -0.0648  -3.8675e-03      0.117 
  17    0    3  2    -0.4430    -0.4391    -0.4456  +6.5332e-03      0.116 
  85    3    2  1    -0.3139    -0.3215    -0.3148  -6.7357e-03      0.115 
  78    9   10  4    +0.1413    +0.1459    +0.1408  +5.1815e-03      0.114 
 108    4    3  4    +0.0234    +0.0274    +0.0229  +4.5338e-03      0.113 
  86    4    2  1    -0.2230    -0.2160    -0.2222  +6.1928e-03      0.113 
 114   12    6  4    -0.0090    -0.0049    -0.0093  +4.4299e-03      0.112 
  95   13    6  1    -0.0772    -0.0728    -0.0776  +4.8374e-03      0.112 
  91    9    4  1    -0.0917    -0.0966    -0.0913  -5.3113e-03      0.112 
  99   14    9  1    -0.0504    -0.0554    -0.0511  -4.3924e-03      0.106 
 104    5    1  4    -0.0730    -0.0771    -0.0723  -4.8486e-03      0.106 
  92    6    5  1    -0.2229    -0.2287    -0.2232  -5.4770e-03      0.105 
 106    4    2  4    +0.0064    +0.0027    +0.0068  -4.1620e-03      0.103 
  12    0   12  6    +1.0696    +1.0638    +1.0709  -7.1231e-03      0.102 
 113   11    6  4    -0.0159    -0.0125    -0.0164  +3.9042e-03      0.101 
  46    2    4  1    +0.2258    +0.2304    +0.2249  +5.5158e-03      0.100 
  89    5    4  1    +0.1826    +0.1894    +0.1846  +4.7866e-03      0.097 
 119   14    9  4    -0.0273    -0.0217    -0.0256  +3.8695e-03      0.097 
  37    0    9  5    -0.0080    -0.0119    -0.0094  -2.4984e-03      0.094 
  98   10    9  1    -0.1837    -0.1831    -0.1874  +4.3041e-03      0.090 
  80   10   11  4    -0.0076    -0.0095    -0.0062  -3.2832e-03      0.087 
  32    0    4  5    +0.0020    +0.0033    +0.0012  +2.1190e-03      0.086 
  24    0   10  2    -0.2250    -0.2305    -0.2265  -3.9183e-03      0.086 
  49    4    5  1    -0.1821    -0.1883    -0.1841  -4.1871e-03      0.085 
  96    8    7  1    -0.0000    +0.0030    +0.0000  +2.9825e-03      0.085 
  39    0   11  5    -0.0080    -0.0123    -0.0099  -2.4587e-03      0.079 
  68    3    4  4    -0.0341    -0.0303    -0.0336  +3.2033e-03      0.078 
  72    5    6  4    +0.1587    +0.1632    +0.1595  +3.7159e-03      0.078 
 101   13   12  1    -0.0055    -0.0094    -0.0063  -3.0496e-03      0.077 
 117    9    7  4    +0.0217    +0.0258    +0.0229  +2.9001e-03      0.077 
  84    5    1  1    -0.2591    -0.2535    -0.2578  +4.3173e-03      0.076 
  74    6   12  4    +0.0093    +0.0126    +0.0096  +2.9760e-03      0.075 
  41    0   13  5    -0.0270    -0.0267    -0.0289  +2.2427e-03      0.072 
  35    0    7  5    +0.0000    +0.0049    +0.0030  +1.9471e-03      0.071 
 116    8    7  4    +0.0777    +0.0709    +0.0737  -2.7921e-03      0.069 
  18    0    4  2    -0.0240    -0.0235    -0.0251  +1.6336e-03      0.068 
  67    2    5  4    -0.0169    -0.0202    -0.0174  -2.7966e-03      0.068 
  97    9    7  1    -0.1592    -0.1622    -0.1591  -3.0787e-03      0.065 
 100   11   10  1    +0.0414    +0.0367    +0.0392  -2.5112e-03      0.063 
  31    0    3  5    -0.0890    -0.0853    -0.0876  +2.3267e-03      0.062 
  75    6   13  4    +0.0225    +0.0254    +0.0230  +2.3779e-03      0.061 
  51    4    9  1    +0.0917    +0.0884    +0.0913  -2.8887e-03      0.061 
   2    0    2  6    +1.0450    +1.0501    +1.0462  +3.9271e-03      0.057 
  56    7    8  1    +0.0000    +0.0019    -0.0000  +1.9875e-03      0.057 
   3    0    3  6    +1.0227    +1.0201    +1.0240  -3.8602e-03      0.057 
  81   12   13  4    +0.0010    +0.0028    +0.0006  +2.2068e-03      0.056 
  54    6   12  1    +0.0347    +0.0316    +0.0339  -2.2910e-03      0.055 
  50    4    7  1    +0.1592    +0.1606    +0.1580  +2.6352e-03      0.054 
  94   12    6  1    -0.0345    -0.0316    -0.0338  +2.1893e-03      0.053 
  77    7    9  4    -0.0193    -0.0225    -0.0205  -1.9537e-03      0.052 
  45    2    3  1    +0.3184    +0.3223    +0.3193  +3.0518e-03      0.052 
  66    2    4  4    -0.0350    -0.0377    -0.0355  -2.1395e-03      0.050 
  57    7    9  1    +0.1592    +0.1568    +0.1591  -2.3213e-03      0.049 
  59    9   14  1    +0.0507    +0.0494    +0.0514  -2.0007e-03      0.049 
 120   11   10  4    +0.0080    +0.0083    +0.0065  +1.7672e-03      0.047 
  21    0    7  2    +0.0000    +0.0023    +0.0011  +1.1811e-03      0.045 
 111    9    4  4    +0.0223    +0.0245    +0.0226  +1.9141e-03      0.045 
  30    0    2  5    -0.1737    -0.1760    -0.1743  -1.7007e-03      0.045 
 112    6    5  4    -0.1434    -0.1420    -0.1441  +2.0842e-03      0.044 
  29    0    1  5    +0.1345    +0.1337    +0.1319  +1.7616e-03      0.044 
  33    0    5  5    -0.0080    -0.0051    -0.0062  +1.1279e-03      0.043 
  73    6   11  4    +0.0166    +0.0154    +0.0170  -1.6076e-03      0.042 
 102   14   13  1    -0.0196    -0.0176    -0.0191  +1.4848e-03      0.037 
 122   14   13  4    +0.0043    +0.0075    +0.0062  +1.3597e-03      0.035 
  61   12   13  1    +0.0055    +0.0077    +0.0063  +1.3518e-03      0.034 
  20    0    6  2    -0.0530    -0.0524    -0.0515  -9.4629e-04      0.033 
  40    0   12  5    -0.0080    -0.0077    -0.0088  +1.0467e-03      0.033 
  88    4    3  1    +0.1302    +0.1305    +0.1320  -1.5087e-03      0.033 
   7    0    7  6    +1.0775    +1.0811    +1.0788  +2.2944e-03      0.033 
  47    2    5  1    +0.1842    +0.1846    +0.1829  +1.6789e-03      0.032 
 103    2    1  4    -0.1487    -0.1488    -0.1474  -1.4223e-03      0.031 
  82   13   14  4    -0.0042    -0.0049    -0.0060  +1.1772e-03      0.030 
  28    0   14  2    -0.0700    -0.0713    -0.0702  -1.0776e-03      0.030 
  55    6   13  1    +0.0775    +0.0768    +0.0780  -1.2245e-03      0.028 
  38    0   10  5    -0.1450    -0.1418    -0.1430  +1.1516e-03      0.028 
   8    0    8  6    +1.0900    +1.0927    +1.0907  +1.9668e-03      0.028 
  53    6   11  1    +0.0577    +0.0609    +0.0598  +1.1263e-03      0.027 
 118   10    9  4    -0.1373    -0.1356    -0.1368  +1.1948e-03      0.026 
  69    4    5  4    +0.0800    +0.0791    +0.0802  -1.0711e-03      0.025 
  64    1    5  4    +0.0335    +0.0315    +0.0324  -9.6674e-04      0.023 
  93   11    6  1    -0.0574    -0.0586    -0.0595  +9.1694e-04      0.022 
 109    5    4  4    -0.0785    -0.0777    -0.0786  +9.1236e-04      0.021 
  71    4    9  4    -0.0181    -0.0193    -0.0184  -8.5371e-04      0.020 
  23    0    9  2    -0.0150    -0.0096    -0.0101  +5.1424e-04      0.020 
 105    3    2  4    -0.0549    -0.0549    -0.0541  -8.3663e-04      0.019 
 121   13   12  4    -0.0010    -0.0012    -0.0006  -6.3391e-04      0.016 
  44    1    5  1    +0.2626    +0.2604    +0.2613  -9.0756e-04      0.016 
  42    0   14  5    -0.0230    -0.0189    -0.0194  +4.9923e-04      0.015 
  48    3    4  1    -0.1291    -0.1315    -0.1308  -6.6116e-04      0.014 
  43    1    2  1    +0.4339    +0.4334    +0.4327  +7.2359e-04      0.012 
  58    9   10  1    +0.1852    +0.1894    +0.1889  +4.8500e-04      0.010 
  16    0    2  2    +0.2980    +0.2975    +0.2979  -3.3767e-04      0.008 
  90    7    4  1    -0.1592    -0.1577    -0.1580  +2.8482e-04      0.006 
  22    0    8  2    +0.0000    +0.0002    +0.0000  +1.9245e-04      0.005 
  36    0    8  5    +0.0777    +0.0735    +0.0737  -2.0208e-04      0.005 
  62   13   14  1    +0.0197    +0.0191    +0.0192  -1.3524e-04      0.003 
  25    0   11  2    -0.0160    -0.0204    -0.0203  -8.4308e-05      0.003 
  60   10   11  1    -0.0413    -0.0391    -0.0391  +5.7600e-05      0.001 
  65    2    3  4    +0.0269    +0.0260    +0.0261  -3.2274e-05      0.001 
----------------------------------------------------------------------------------
Não foram identificados erros grosseiros.
Não foram identificadas medidas críticas.
Possíveis conjuntos críticos:
Conjunto 1: 23 71
Conjunto 2: 8 38
Conjunto 3: 28 82
Conjunto 4: 7 88 40
Conjunto 5: 88 40
Conjunto 6: 29 112
Conjunto 7: 30 111 21
Conjunto 8: 111 21
Conjunto 9: 45 77
Conjunto 10: 81 3 56 2
Conjunto 11: 3 56 2
Conjunto 12: 56 2
Conjunto 13: 51 75
Conjunto 14: 31 100
Conjunto 15: 35 41
Conjunto 16: 74 84
Conjunto 17: 117 101 72
Conjunto 18: 101 72
Conjunto 19: 72 68
Conjunto 20: 68 39
Conjunto 21: 96 49 24
Conjunto 22: 49 24
Conjunto 23: 24 32
Conjunto 24: 32 80
Conjunto 25: 119 89
Conjunto 26: 46 113
Conjunto 27: 12 106
Conjunto 28: 92 104 99
Conjunto 29: 104 99
Conjunto 30: 91 95 114 86
Conjunto 31: 95 114 86
Conjunto 32: 114 86
Conjunto 33: 86 108
Conjunto 34: 108 78
Conjunto 35: 78 85
Conjunto 36: 85 17
Conjunto 37: 17 27
Conjunto 38: 19 11
Conjunto 39: 6 110 5
Conjunto 40: 110 5
Conjunto 41: 83 76
Conjunto 42: 79 14 52
Conjunto 43: 14 52
