================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_20_2000.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_20_2000.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
  49    4    5  1    -0.4573    -0.4436    -0.4572  +1.3596e-02      0.215 
  10    0   10  6    +1.0608    +1.0512    +1.0660  -1.4824e-02      0.213 
  87    5    2  1    -0.3620    -0.3538    -0.3664  +1.2607e-02      0.202 
  15    0    1  2    +1.1420    +1.1645    +1.1485  +1.5992e-02      0.195 
 103    2    1  4    -0.0665    -0.0723    -0.0644  -7.9512e-03      0.192 
  43    1    2  1    +0.6672    +0.6813    +0.6695  +1.1817e-02      0.173 
  16    0    2  2    +0.7210    +0.7404    +0.7309  +9.5495e-03      0.170 
  83    2    1  1    -0.6595    -0.6502    -0.6618  +1.1565e-02      0.169 
  50    4    7  1    +0.2212    +0.2279    +0.2195  +8.3869e-03      0.163 
  36    0    8  5    +0.1448    +0.1386    +0.1457  -7.1786e-03      0.162 
  12    0   12  6    +1.0604    +1.0760    +1.0653  +1.0675e-02      0.154 
  69    4    5  4    +0.0989    +0.1042    +0.0975  +6.7562e-03      0.154 
  48    3    4  1    -0.1186    -0.1244    -0.1176  -6.7902e-03      0.153 
 118   10    9  4    -0.0316    -0.0264    -0.0320  +5.6335e-03      0.149 
  60   10   11  1    -0.0339    -0.0394    -0.0335  -5.8542e-03      0.147 
  92    6    5  1    -0.3135    -0.3228    -0.3146  -8.1967e-03      0.144 
  86    4    2  1    -0.4643    -0.4783    -0.4686  -9.6826e-03      0.144 
  22    0    8  2    -0.0000    +0.0048    -0.0002  +5.0253e-03      0.144 
  40    0   12  5    -0.0110    -0.0157    -0.0111  -4.5633e-03      0.142 
   3    0    3  6    +1.0100    +1.0247    +1.0153  +9.4475e-03      0.139 
  27    0   13  2    -0.0920    -0.0855    -0.0901  +4.5672e-03      0.132 
  11    0   11  6    +1.0630    +1.0596    +1.0685  -8.8449e-03      0.127 
 110    7    4  4    +0.1107    +0.1175    +0.1118  +5.7028e-03      0.126 
  13    0   13  6    +1.0572    +1.0541    +1.0627  -8.6024e-03      0.124 
  17    0    3  2    -0.6410    -0.6355    -0.6433  +7.8286e-03      0.121 
   5    0    5  6    +1.0249    +1.0382    +1.0299  +8.2958e-03      0.121 
 112    6    5  4    -0.1153    -0.1216    -0.1162  -5.4169e-03      0.119 
  51    4    9  1    +0.1269    +0.1200    +0.1258  -5.8334e-03      0.117 
  77    7    9  4    +0.0309    +0.0258    +0.0302  -4.4276e-03      0.117 
  70    4    7  4    -0.0995    -0.1059    -0.1008  -5.1763e-03      0.116 
  73    6   11  4    +0.0102    +0.0152    +0.0108  +4.3389e-03      0.114 
  97    9    7  1    -0.2212    -0.2130    -0.2186  +5.6816e-03      0.112 
  20    0    6  2    -0.0760    -0.0744    -0.0777  +3.2706e-03      0.112 
  82   13   14  4    +0.0038    +0.0003    +0.0046  -4.2998e-03      0.110 
 113   11    6  4    -0.0096    -0.0144    -0.0103  -4.1040e-03      0.107 
 121   13   12  4    -0.0031    -0.0076    -0.0035  -4.0497e-03      0.103 
  41    0   13  5    -0.0390    -0.0417    -0.0385  -3.2160e-03      0.101 
  24    0   10  2    -0.0450    -0.0430    -0.0464  +3.4215e-03      0.099 
  57    7    9  1    +0.2212    +0.2231    +0.2186  +4.4984e-03      0.089 
  96    8    7  1    -0.0000    -0.0033    -0.0002  -3.1047e-03      0.089 
  44    1    5  1    +0.4747    +0.4731    +0.4790  -5.8754e-03      0.087 
  35    0    7  5    +0.0000    -0.0028    -0.0006  -2.2546e-03      0.085 
 115   13    6  4    -0.0397    -0.0362    -0.0396  +3.3834e-03      0.084 
  67    2    5  4    -0.0080    -0.0047    -0.0081  +3.4020e-03      0.084 
  95   13    6  1    -0.1247    -0.1278    -0.1240  -3.8302e-03      0.083 
   7    0    7  6    +1.0666    +1.0661    +1.0718  -5.7464e-03      0.082 
  94   12    6  1    -0.0532    -0.0593    -0.0558  -3.5080e-03      0.082 
 104    5    1  4    -0.0534    -0.0495    -0.0531  +3.6313e-03      0.082 
  29    0    1  5    +0.0775    +0.0711    +0.0742  -3.0479e-03      0.082 
 120   11   10  4    -0.0024    +0.0024    -0.0007  +3.0502e-03      0.081 
  98   10    9  1    -0.0111    -0.0158    -0.0129  -2.8543e-03      0.080 
  34    0    6  5    -0.0486    -0.0507    -0.0484  -2.3307e-03      0.079 
 107    5    2  4    -0.0074    -0.0105    -0.0073  -3.1599e-03      0.078 
  19    0    5  2    -0.0520    -0.0578    -0.0596  +1.8378e-03      0.077 
  61   12   13  1    +0.0122    +0.0124    +0.0094  +3.0001e-03      0.075 
  55    6   13  1    +0.1257    +0.1215    +0.1250  -3.4720e-03      0.075 
  26    0   12  2    -0.0410    -0.0439    -0.0464  +2.5322e-03      0.075 
  45    2    3  1    +0.5350    +0.5432    +0.5383  +4.8643e-03      0.071 
  42    0   14  5    -0.0340    -0.0366    -0.0342  -2.3509e-03      0.070 
  18    0    4  2    -0.4540    -0.4652    -0.4619  -3.2511e-03      0.070 
 102   14   13  1    -0.0445    -0.0401    -0.0430  +2.8960e-03      0.069 
  33    0    5  5    -0.0110    -0.0068    -0.0085  +1.7503e-03      0.066 
  88    4    3  1    +0.1196    +0.1215    +0.1186  +2.8921e-03      0.065 
  74    6   12  4    +0.0148    +0.0180    +0.0154  +2.5647e-03      0.064 
  78    9   10  4    +0.0317    +0.0345    +0.0321  +2.3879e-03      0.063 
 117    9    7  4    -0.0261    -0.0279    -0.0256  -2.3172e-03      0.062 
  71    4    9  4    -0.0115    -0.0145    -0.0120  -2.5547e-03      0.061 
 106    4    2  4    +0.0252    +0.0275    +0.0250  +2.4581e-03      0.059 
 122   14   13  4    -0.0032    -0.0063    -0.0040  -2.2343e-03      0.057 
  25    0   11  2    -0.0240    -0.0237    -0.0219  -1.8139e-03      0.056 
  93   11    6  1    -0.0580    -0.0532    -0.0555  +2.3329e-03      0.056 
  21    0    7  2    +0.0000    +0.0007    -0.0006  +1.3162e-03      0.053 
 100   11   10  1    +0.0340    +0.0356    +0.0336  +2.0031e-03      0.050 
 114   12    6  4    -0.0141    -0.0127    -0.0147  +1.9848e-03      0.050 
 116    8    7  4    +0.1448    +0.1479    +0.1457  +2.1714e-03      0.049 
  91    9    4  1    -0.1269    -0.1234    -0.1258  +2.3934e-03      0.048 
  63    1    2  4    +0.0317    +0.0271    +0.0289  -1.7753e-03      0.046 
  37    0    9  5    -0.1580    -0.1612    -0.1596  -1.6041e-03      0.042 
  47    2    5  1    +0.3691    +0.3762    +0.3736  +2.6082e-03      0.042 
  68    3    4  4    -0.0346    -0.0322    -0.0339  +1.6987e-03      0.041 
  76    7    8  4    -0.1417    -0.1444    -0.1426  -1.7598e-03      0.039 
  80   10   11  4    +0.0026    -0.0006    +0.0009  -1.4299e-03      0.038 
  32    0    4  5    +0.0370    +0.0318    +0.0327  -9.6800e-04      0.036 
 109    5    4  4    -0.0901    -0.0872    -0.0888  +1.5217e-03      0.035 
 108    4    3  4    +0.0238    +0.0243    +0.0230  +1.3587e-03      0.034 
  52    5    6  1    +0.3135    +0.3127    +0.3146  -1.8833e-03      0.033 
  81   12   13  4    +0.0031    +0.0024    +0.0036  -1.1981e-03      0.030 
  38    0   10  5    -0.0290    -0.0321    -0.0311  -9.9642e-04      0.030 
 101   13   12  1    -0.0122    -0.0106    -0.0094  -1.1897e-03      0.030 
  72    5    6  4    +0.1399    +0.1393    +0.1407  -1.3929e-03      0.030 
  99   14    9  1    -0.0565    -0.0554    -0.0567  +1.2305e-03      0.030 
   6    0    6  6    +1.0700    +1.0771    +1.0754  +1.6953e-03      0.024 
  90    7    4  1    -0.2212    -0.2182    -0.2195  +1.2231e-03      0.024 
  54    6   12  1    +0.0536    +0.0552    +0.0562  -9.7264e-04      0.023 
  30    0    2  5    -0.0407    -0.0383    -0.0389  +6.2607e-04      0.022 
 111    9    4  4    +0.0196    +0.0190    +0.0199  -8.9048e-04      0.021 
  58    9   10  1    +0.0111    +0.0122    +0.0130  -7.4904e-04      0.021 
  59    9   14  1    +0.0569    +0.0563    +0.0571  -8.5163e-04      0.021 
  89    5    4  1    +0.4601    +0.4612    +0.4600  +1.2822e-03      0.020 
  28    0   14  2    -0.1010    -0.1004    -0.0997  -7.6354e-04      0.020 
  46    2    4  1    +0.4763    +0.4794    +0.4808  -1.3575e-03      0.020 
  39    0   11  5    -0.0120    -0.0103    -0.0110  +6.0613e-04      0.019 
  79    9   14  4    +0.0318    +0.0319    +0.0312  +7.2439e-04      0.018 
  56    7    8  1    +0.0000    +0.0008    +0.0002  +6.0468e-04      0.017 
   2    0    2  6    +1.0450    +1.0491    +1.0502  -1.0291e-03      0.015 
  31    0    3  5    -0.0865    -0.0862    -0.0857  -4.9993e-04      0.013 
  62   13   14  1    +0.0449    +0.0437    +0.0433  +4.4715e-04      0.011 
   8    0    8  6    +1.0900    +1.0945    +1.0953  -7.2351e-04      0.010 
 119   14    9  4    -0.0308    -0.0306    -0.0302  -3.9656e-04      0.010 
  66    2    4  4    -0.0249    -0.0244    -0.0248  +3.9042e-04      0.009 
  75    6   13  4    +0.0417    +0.0411    +0.0415  -3.6740e-04      0.009 
  23    0    9  2    -0.2800    -0.2747    -0.2743  -3.4564e-04      0.008 
  14    0   14  6    +1.0488    +1.0538    +1.0543  -5.3185e-04      0.008 
  53    6   11  1    +0.0583    +0.0560    +0.0558  +2.7197e-04      0.007 
 105    3    2  4    -0.0519    -0.0516    -0.0518  +2.5133e-04      0.006 
  84    5    1  1    -0.4636    -0.4674    -0.4678  +3.4175e-04      0.005 
  65    2    3  4    +0.0588    +0.0582    +0.0583  -1.5522e-04      0.004 
  64    1    5  4    +0.0458    +0.0453    +0.0453  +7.4317e-06      0.000 
----------------------------------------------------------------------------------
Não foram identificados erros grosseiros.
Não foram identificadas medidas críticas.
Possíveis conjuntos críticos:
Conjunto 1: 46 28
Conjunto 2: 28 89
Conjunto 3: 58 111
Conjunto 4: 99 72 101 38
Conjunto 5: 72 101 38
Conjunto 6: 101 38
Conjunto 7: 68 47 37
Conjunto 8: 47 37
Conjunto 9: 93 25
Conjunto 10: 71 117
Conjunto 11: 88 33
Conjunto 12: 18 42 45
Conjunto 13: 42 45
Conjunto 14: 26 55
Conjunto 15: 55 61
Conjunto 16: 34 98
Conjunto 17: 120 29 104
Conjunto 18: 29 104 94 7
Conjunto 19: 104 94 7 95
Conjunto 20: 94 7 95
Conjunto 21: 7 95
Conjunto 22: 95 67 115
Conjunto 23: 67 115
Conjunto 24: 96 57
Conjunto 25: 20 97
Conjunto 26: 97 73
Conjunto 27: 70 77
Conjunto 28: 77 51
Conjunto 29: 5 17
Conjunto 30: 110 11
Conjunto 31: 22 86 92
Conjunto 32: 86 92
Conjunto 33: 60 118
Conjunto 34: 48 69 12
Conjunto 35: 69 12
Conjunto 36: 36 50
Conjunto 37: 83 16
