================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Med\ieee14_19_1900.med
Arquivo do sistema:            F:\Documents\Uff\Artigos\SimSEP\VERSAO WELDAN V2\Codigos\Carga\ieee14_19_1900.txt
Tolerância entre iteraçoes:     1.00e-04
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/19/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1962
Estação:                       W
Identificação:                 IEEE 14 Bus Test Case
Número de barras:              14 
Número de ramos:               20 
Referência na barra:           1

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
  75    6   13  4   0  0 0.020 01.0  0.00221   +0.07217   +0.07184     -0.457254 
  76    7    8  4   0  0 0.020 01.0  0.00288   -0.17163   -0.17337     +1.013809 
  77    7    9  4   0  0 0.020 01.0  0.00212   +0.05779   +0.05905     +2.180308 
  78    9   10  4   0  0 0.020 01.0  0.00201   +0.04219   +0.04582     +8.603935 
  79    9   14  4   0  0 0.020 01.0  0.00197   +0.03610   +0.03142    -12.963989 
  80   10   11  4   0  0 0.020 01.0  0.00184   -0.01615   -0.01260    -21.981424 
  81   12   13  4   0  0 0.020 01.0  0.00178   +0.00754   +0.01119    +48.408488 
  82   13   14  4   0  0 0.020 01.0  0.00185   +0.01747   +0.01586     -9.215799 
  83    2    1  1   0  0 0.020 01.0  0.01191   -1.52585   -1.53085     +0.327686 
  84    5    1  1   0  0 0.020 01.0  0.00658   -0.72748   -0.72462     -0.393138 
  85    3    2  1   0  0 0.020 01.0  0.00646   -0.70914   -0.70136     -1.097104 
  86    4    2  1   0  0 0.020 01.0  0.00536   -0.54455   -0.53675     -1.432375 
  87    5    2  1   0  0 0.020 01.0  0.00444   -0.40612   -0.39925     -1.691618 
  88    4    3  1   0  0 0.020 01.0  0.00331   +0.23659   +0.23439     -0.929879 
  89    5    4  1   0  0 0.020 01.0  0.00585   +0.61673   +0.61425     -0.402121 
  90    7    4  1   0  0 0.020 01.0  0.00361   -0.28074   -0.27087     -3.515708 
  91    9    4  1   0  0 0.020 01.0  0.00281   -0.16080   -0.15957     -0.764925 
  92    6    5  1   0  0 0.020 01.0  0.00467   -0.44087   -0.43107     -2.222877 
  93   11    6  1   0  0 0.020 01.0  0.00222   -0.07298   -0.07596     +4.083310 
  94   12    6  1   0  0 0.020 01.0  0.00225   -0.07714   -0.07549     -2.138968 
  95   13    6  1   0  0 0.020 01.0  0.00290   -0.17536   -0.17382     -0.878193 
  96    8    7  1   0  0 0.020 01.0  0.00173   -0.00000   +0.00482     +0.000000 
  97    9    7  1   0  0 0.020 01.0  0.00361   -0.28074   -0.28970     +3.191565 
  98   10    9  1   0  0 0.020 01.0  0.00208   -0.05215   -0.05214     -0.019175 
  99   14    9  1   0  0 0.020 01.0  0.00235   -0.09310   -0.09280     -0.322234 
 100   11   10  1   0  0 0.020 01.0  0.00199   +0.03798   +0.03309    -12.875197 
 101   13   12  1   0  0 0.020 01.0  0.00184   -0.01608   -0.01161    -27.798507 
 102   14   13  1   0  0 0.020 01.0  0.00211   -0.05590   -0.05104     -8.694097 
 103    2    1  4   0  0 0.020 01.0  0.00358   +0.27676   +0.27545     -0.473334 
 104    5    1  4   0  0 0.020 01.0  0.00188   +0.02229   +0.02547    +14.266487 
 105    3    2  4   0  0 0.020 01.0  0.00184   +0.01602   +0.01214    -24.219725 
 106    4    2  4   0  0 0.020 01.0  0.00194   +0.03021   +0.03160     +4.601125 
 107    5    2  4   0  0 0.020 01.0  0.00187   -0.02099   -0.02368    +12.815626 
 108    4    3  4   0  0 0.020 01.0  0.00206   -0.04836   -0.04903     +1.385443 
 109    5    4  4   0  0 0.020 01.0  0.00268   -0.14201   -0.13648     -3.894092 
 110    7    4  4   0  0 0.020 01.0  0.00249   +0.11384   +0.10930     -3.988053 
 111    9    4  4   0  0 0.020 01.0  0.00185   +0.01732   +0.01515    -12.528868 
 112    6    5  4   0  0 0.020 01.0  0.00227   -0.08050   -0.08072     +0.273292 
 113   11    6  4   0  0 0.020 01.0  0.00196   -0.03445   -0.03636     +5.544267 
 114   12    6  4   0  0 0.020 01.0  0.00189   -0.02354   -0.02015    -14.401020 
 115   13    6  4   0  0 0.020 01.0  0.00219   -0.06799   -0.06159     -9.413149 
 116    8    7  4   0  0 0.020 01.0  0.00291   +0.17623   +0.17029     -3.370595 
 117    9    7  4   0  0 0.020 01.0  0.00206   -0.04977   -0.05303     +6.550131 
 118   10    9  4   0  0 0.020 01.0  0.00201   -0.04185   -0.03941     -5.830346 
 119   14    9  4   0  0 0.020 01.0  0.00196   -0.03363   -0.03509     +4.341362 
 120   11   10  4   0  0 0.020 01.0  0.00184   +0.01645   +0.02168    +31.793313 
 121   13   12  4   0  0 0.020 01.0  0.00178   -0.00748   -0.00243    -67.513369 
 122   14   13  4   0  0 0.020 01.0  0.00184   -0.01637   -0.01478     -9.712889 
----------------------------------------------------------------------------------
Número de medidores SCADA:     122
Número de PMUs:                0
Número de medidas das PMUs:    0
----------------------------------------------------------------------------------

Não há medidas de ângulo.
Medidores desabilitados:
Medidor 1.
Medidor 4.
Medidor 9.
============================== Estado Estimado ===================================
                 Barra     Mod(pu)    Ang(graus)              
----------------------------------------------------------------------------------
                    1            1.0615              0.00        
                    2            1.0469             -4.93        
                    3            1.0122            -12.57        
                    4            1.0198            -10.20        
                    5            1.0216             -8.69        
                    6            1.0717            -14.07        
                    7            1.0632            -13.21        
                    8            1.0910            -13.20        
                    9            1.0577            -14.78        
                   10            1.0525            -14.94        
                   11            1.0583            -14.66        
                   12            1.0574            -14.94        
                   13            1.0524            -14.99        
                   14            1.0372            -15.87        
----------------------------------------------------------------------------------
Convergiu em:    3 iteraçoes. 
----------------------------------------------------------------------------------
--- RESIDUOS NORMALIZADOS --------------------------------------------------------
   N    D    P  TP      Real     Medido   Estimado      Med-Est        rn 
----------------------------------------------------------------------------------
  21    0    7  2    +0.0000    -0.0049    +0.0003  -5.2310e-03      0.215 
  47    2    5  1    +0.4152    +0.4269    +0.4135  +1.3464e-02      0.207 
  11    0   11  6    +1.0569    +1.0714    +1.0583  +1.3153e-02      0.189 
  97    9    7  1    -0.2807    -0.2897    -0.2801  -9.5835e-03      0.178 
 121   13   12  4    -0.0075    -0.0024    -0.0094  +6.9613e-03      0.176 
  83    2    1  1    -1.5258    -1.5309    -1.5135  -1.7393e-02      0.174 
  56    7    8  1    +0.0000    +0.0045    -0.0016  +6.0532e-03      0.173 
  51    4    9  1    +0.1608    +0.1682    +0.1598  +8.4330e-03      0.163 
  52    5    6  1    +0.4409    +0.4270    +0.4371  -1.0048e-02      0.159 
   2    0    2  6    +1.0450    +1.0362    +1.0469  -1.0662e-02      0.153 
  12    0   12  6    +1.0552    +1.0676    +1.0574  +1.0202e-02      0.147 
 118   10    9  4    -0.0418    -0.0394    -0.0447  +5.2627e-03      0.137 
  90    7    4  1    -0.2807    -0.2709    -0.2783  +7.4023e-03      0.135 
 102   14   13  1    -0.0559    -0.0510    -0.0566  +5.5481e-03      0.130 
  42    0   14  5    -0.0500    -0.0556    -0.0513  -4.3429e-03      0.126 
  79    9   14  4    +0.0361    +0.0314    +0.0365  -5.0391e-03      0.126 
  65    2    3  4    +0.0356    +0.0395    +0.0344  +5.1456e-03      0.125 
 120   11   10  4    +0.0164    +0.0217    +0.0169  +4.8049e-03      0.125 
  26    0   12  2    -0.0610    -0.0579    -0.0621  +4.2214e-03      0.120 
  68    3    4  4    +0.0447    +0.0491    +0.0442  +4.9163e-03      0.118 
  57    7    9  1    +0.2807    +0.2864    +0.2801  +6.3235e-03      0.117 
  70    4    7  4    -0.0968    -0.0898    -0.0949  +5.1134e-03      0.115 
 115   13    6  4    -0.0680    -0.0616    -0.0665  +4.8697e-03      0.114 
  76    7    8  4    -0.1716    -0.1734    -0.1681  -5.2802e-03      0.114 
   3    0    3  6    +1.0100    +1.0047    +1.0122  -7.5207e-03      0.111 
  69    4    5  4    +0.1582    +0.1602    +0.1552  +5.0015e-03      0.104 
  80   10   11  4    -0.0162    -0.0126    -0.0166  +4.0101e-03      0.104 
  37    0    9  5    -0.1660    -0.1602    -0.1641  +3.8205e-03      0.099 
  62   13   14  1    +0.0564    +0.0529    +0.0571  -4.2045e-03      0.099 
  49    4    5  1    -0.6116    -0.5955    -0.6024  +6.9206e-03      0.099 
  89    5    4  1    +0.6167    +0.6142    +0.6074  +6.8918e-03      0.098 
  13    0   13  6    +1.0504    +1.0459    +1.0524  -6.5684e-03      0.095 
  92    6    5  1    -0.4409    -0.4311    -0.4371  +5.9985e-03      0.095 
  96    8    7  1    -0.0000    +0.0048    +0.0016  +3.2668e-03      0.093 
  25    0   11  2    -0.0350    -0.0366    -0.0396  +3.0517e-03      0.093 
  71    4    9  4    -0.0043    -0.0074    -0.0036  -3.8153e-03      0.093 
 101   13   12  1    -0.0161    -0.0116    -0.0153  +3.6599e-03      0.092 
 117    9    7  4    -0.0498    -0.0530    -0.0494  -3.5976e-03      0.092 
  19    0    5  2    -0.0760    -0.0810    -0.0832  +2.1814e-03      0.091 
   6    0    6  6    +1.0700    +1.0780    +1.0717  +6.3256e-03      0.090 
   8    0    8  6    +1.0900    +1.0847    +1.0910  -6.3324e-03      0.089 
  54    6   12  1    +0.0779    +0.0819    +0.0781  +3.8066e-03      0.086 
  28    0   14  2    -0.1490    -0.1532    -0.1498  -3.3988e-03      0.084 
  30    0    2  5    +0.3086    +0.3023    +0.3061  -3.7422e-03      0.084 
  87    5    2  1    -0.4061    -0.3992    -0.4045  +5.2955e-03      0.082 
   5    0    5  6    +1.0195    +1.0271    +1.0216  +5.4941e-03      0.080 
  58    9   10  1    +0.0523    +0.0563    +0.0533  +3.0408e-03      0.079 
  43    1    2  1    +1.5688    +1.5479    +1.5556  -7.7313e-03      0.077 
  16    0    2  2    +0.1830    +0.1852    +0.1832  +2.0152e-03      0.077 
 104    5    1  4    +0.0223    +0.0255    +0.0223  +3.1857e-03      0.077 
  41    0   13  5    -0.0580    -0.0598    -0.0574  -2.4144e-03      0.073 
 105    3    2  4    +0.0160    +0.0121    +0.0150  -2.8560e-03      0.072 
  64    1    5  4    +0.0386    +0.0396    +0.0366  +3.0044e-03      0.070 
  22    0    8  2    -0.0000    -0.0009    +0.0016  -2.4432e-03      0.070 
 107    5    2  4    -0.0210    -0.0237    -0.0208  -2.8789e-03      0.069 
  17    0    3  2    -0.9420    -0.9277    -0.9330  +5.2659e-03      0.069 
  46    2    4  1    +0.5613    +0.5524    +0.5573  -4.8571e-03      0.068 
  24    0   10  2    -0.0900    -0.0861    -0.0886  +2.5017e-03      0.067 
 112    6    5  4    -0.0805    -0.0807    -0.0835  +2.7860e-03      0.065 
 109    5    4  4    -0.1420    -0.1365    -0.1395  +3.0092e-03      0.064 
  82   13   14  4    +0.0175    +0.0159    +0.0184  -2.5653e-03      0.064 
 122   14   13  4    -0.0164    -0.0148    -0.0173  +2.5126e-03      0.063 
  72    5    6  4    +0.1247    +0.1297    +0.1270  +2.7834e-03      0.061 
 100   11   10  1    +0.0380    +0.0331    +0.0355  -2.4142e-03      0.061 
  27    0   13  2    -0.1350    -0.1288    -0.1309  +2.1261e-03      0.058 
  86    4    2  1    -0.5445    -0.5367    -0.5408  +4.0691e-03      0.057 
  23    0    9  2    -0.2950    -0.2899    -0.2922  +2.3379e-03      0.053 
  32    0    4  5    +0.0390    +0.0365    +0.0378  -1.3993e-03      0.053 
 106    4    2  4    +0.0302    +0.0316    +0.0294  +2.2159e-03      0.053 
  66    2    4  4    -0.0155    -0.0178    -0.0157  -2.0851e-03      0.051 
 110    7    4  4    +0.1138    +0.1093    +0.1115  -2.2406e-03      0.049 
  29    0    1  5    -0.1655    -0.1718    -0.1698  -1.9980e-03      0.049 
 116    8    7  4    +0.1762    +0.1703    +0.1725  -2.2031e-03      0.048 
  36    0    8  5    +0.1762    +0.1704    +0.1725  -2.1431e-03      0.047 
  81   12   13  4    +0.0075    +0.0112    +0.0094  +1.7408e-03      0.044 
  94   12    6  1    -0.0771    -0.0755    -0.0774  +1.9255e-03      0.043 
  77    7    9  4    +0.0578    +0.0590    +0.0574  +1.6607e-03      0.042 
  55    6   13  1    +0.1775    +0.1728    +0.1748  -2.0378e-03      0.041 
  20    0    6  2    -0.1120    -0.1072    -0.1084  +1.1882e-03      0.039 
  40    0   12  5    -0.0160    -0.0105    -0.0117  +1.2024e-03      0.037 
  73    6   11  4    +0.0356    +0.0377    +0.0363  +1.3531e-03      0.034 
  75    6   13  4    +0.0722    +0.0718    +0.0705  +1.3488e-03      0.032 
 113   11    6  4    -0.0345    -0.0364    -0.0351  -1.2543e-03      0.031 
 111    9    4  4    +0.0173    +0.0152    +0.0164  -1.2716e-03      0.030 
 119   14    9  4    -0.0336    -0.0351    -0.0340  -1.1055e-03      0.028 
  61   12   13  1    +0.0161    +0.0143    +0.0153  -1.0840e-03      0.027 
  38    0   10  5    -0.0580    -0.0622    -0.0613  -9.4716e-04      0.027 
  98   10    9  1    -0.0522    -0.0521    -0.0532  +1.0307e-03      0.027 
  34    0    6  5    +0.0523    +0.0467    +0.0459  +7.7295e-04      0.027 
  60   10   11  1    -0.0379    -0.0344    -0.0354  +1.0210e-03      0.026 
 114   12    6  4    -0.0235    -0.0202    -0.0211  +9.9161e-04      0.024 
  63    1    2  4    -0.2040    -0.2075    -0.2064  -1.1724e-03      0.024 
  85    3    2  1    -0.7091    -0.7014    -0.7031  +1.7618e-03      0.023 
  59    9   14  1    +0.0943    +0.0953    +0.0944  +9.1359e-04      0.021 
  95   13    6  1    -0.1754    -0.1738    -0.1728  -1.0194e-03      0.021 
  50    4    7  1    +0.2807    +0.2794    +0.2783  +1.1277e-03      0.021 
  78    9   10  4    +0.0422    +0.0458    +0.0450  +7.7937e-04      0.020 
 108    4    3  4    -0.0484    -0.0490    -0.0482  -8.4485e-04      0.020 
  18    0    4  2    -0.4780    -0.4707    -0.4717  +9.1155e-04      0.020 
  93   11    6  1    -0.0730    -0.0760    -0.0751  -8.3403e-04      0.020 
  84    5    1  1    -0.7275    -0.7246    -0.7231  -1.5274e-03      0.019 
  15    0    1  2    +2.3239    +2.3081    +2.3059  +2.1980e-03      0.019 
 103    2    1  4    +0.2768    +0.2754    +0.2764  -9.2789e-04      0.017 
  88    4    3  1    +0.2366    +0.2344    +0.2335  +8.8112e-04      0.017 
  53    6   11  1    +0.0735    +0.0750    +0.0757  -7.0916e-04      0.017 
  48    3    4  1    -0.2329    -0.2293    -0.2299  +6.3410e-04      0.012 
  31    0    3  5    +0.0607    +0.0588    +0.0592  -3.8970e-04      0.011 
  74    6   12  4    +0.0250    +0.0222    +0.0226  -4.4500e-04      0.011 
  67    2    5  4    +0.0117    +0.0106    +0.0111  -4.0483e-04      0.010 
  99   14    9  1    -0.0931    -0.0928    -0.0932  +4.2306e-04      0.010 
  33    0    5  5    -0.0160    -0.0113    -0.0110  -2.3049e-04      0.009 
  44    1    5  1    +0.7551    +0.7510    +0.7503  +6.7927e-04      0.009 
  39    0   11  5    -0.0180    -0.0180    -0.0182  +2.5051e-04      0.008 
  35    0    7  5    +0.0000    +0.0010    +0.0008  +1.1996e-04      0.005 
   7    0    7  6    +1.0615    +1.0629    +1.0632  -2.9319e-04      0.004 
  91    9    4  1    -0.1608    -0.1596    -0.1598  +2.0703e-04      0.004 
  14    0   14  6    +1.0355    +1.0370    +1.0372  -2.0632e-04      0.003 
  10    0   10  6    +1.0510    +1.0526    +1.0525  +1.8554e-04      0.003 
  45    2    3  1    +0.7324    +0.7258    +0.7259  -8.8532e-05      0.001 
----------------------------------------------------------------------------------
Não foram identificados erros grosseiros.
Não foram identificadas medidas críticas.
Possíveis conjuntos críticos:
Conjunto 1: 88 103
Conjunto 2: 18 108
Conjunto 3: 50 95
Conjunto 4: 34 98 38
Conjunto 5: 98 38
Conjunto 6: 55 77
Conjunto 7: 106 32 23
Conjunto 8: 32 23
Conjunto 9: 86 27
Conjunto 10: 100 72
Conjunto 11: 82 109
Conjunto 12: 24 46
Conjunto 13: 17 107
Conjunto 14: 107 22 64
Conjunto 15: 22 64
Conjunto 16: 104 16 43
Conjunto 17: 16 43
Conjunto 18: 30 28
Conjunto 19: 6 19
Conjunto 20: 19 117 101
Conjunto 21: 117 101
Conjunto 22: 71 25 96
Conjunto 23: 25 96
Conjunto 24: 92 13
Conjunto 25: 89 49 62 37
Conjunto 26: 49 62 37
Conjunto 27: 62 37
Conjunto 28: 80 69
Conjunto 29: 76 115
Conjunto 30: 115 70
Conjunto 31: 57 68
Conjunto 32: 120 65 79 42
Conjunto 33: 65 79 42
Conjunto 34: 79 42
Conjunto 35: 56 83
Conjunto 36: 83 121
